,ep_reward,avg_reward,steps
99,-187.41657000832686,-170.83276712683968,234
100,-574.8739480021403,-173.05177136220107,236
101,-558.9650086060719,-176.02929206804075,244
102,-257.3659372577631,-175.02468983164567,146
103,-244.71548221420477,-177.10173245810492,300
104,-101.65802701510964,-176.52781930415478,300
105,-37.33271636370639,-174.0203672877628,152
106,-414.6518862708248,-176.77025999694436,138
107,-836.4835884463079,-183.58585641841537,300
108,-94.50147323528117,-183.67939805909967,78
109,-243.48346784333026,-183.53002310220808,277
110,-419.55568675919454,-184.42655278709452,300
111,-1003.8570604850214,-191.31565849055417,269
112,-844.4237457267719,-197.92947767248327,300
113,-304.8418187643989,-200.0772524130803,149
114,-526.156961800282,-200.7559257048758,142
115,-540.8452634711527,-205.30464887776444,260
116,-450.4679854196479,-209.13696755212254,217
117,-544.1364322319421,-213.36591919485,217
118,-543.9242145110013,-215.83017975614112,200
119,-80.02270851808149,-216.08030719388526,101
120,-584.0945490983211,-220.9365526520026,135
121,-252.5606638278849,-222.67084189278964,88
122,-246.004180599368,-224.0907663118273,127
123,-224.86600690591814,-224.7175251833989,116
124,-315.5854501102964,-227.04328023990763,171
125,-378.2646611115571,-231.10625160980948,139
126,-430.091257325854,-234.8263005677674,168
127,-129.85623367531878,-235.03717137841744,168
128,-290.4564992287811,-235.4795601978124,270
129,-49.96434295853358,-233.5724019814358,256
130,-629.0622729982103,-238.66979884714866,216
131,-37.05536298112369,-237.97373744879482,126
132,-67.8697307242053,-237.69379972027812,110
133,-74.61042743304398,-236.5465339290414,136
134,-42.34889520629835,-235.80242099528772,248
135,-401.2219051055266,-238.01461271968725,201
136,-242.92301341139344,-239.60527082249828,149
137,-212.47270181677578,-241.3555095763196,251
138,-108.68147151889673,-241.01545727315985,128
139,-62.32642469565933,-241.31362699094905,178
140,-71.24539629780531,-239.22652520891276,82
141,-51.91676574170243,-238.15662404132647,137
142,-59.591773619649004,-237.47139842652297,148
143,-81.38993538603569,-237.35314523153025,101
144,-112.63587188740449,-236.54443762203846,117
145,-215.07476171036157,-235.7818050501891,144
146,-186.61563508861286,-236.25728253385103,230
147,-51.56189403635168,-233.0137493795246,99
148,-141.04287977078832,-233.1996107172834,209
