,ep_reward,avg_reward,steps
277,-257.04223185053615,-398.31090919184066,160
278,-320.3247688083311,-394.87173380436303,162
279,-149.52117581959337,-390.82869148137996,127
280,-145.6419458532921,-387.3792945248869,97
281,-128.5630076232409,-383.2422660489172,77
282,-273.77197703305467,-379.0634381724114,183
283,-60.542356070543676,-373.4467742103632,193
284,-134.90653697251878,-370.33308077647564,141
285,-172.59601561095022,-367.6106779963879,144
286,-68.2062931586511,-362.79866918077505,115
287,-250.7514747420995,-359.70510875050246,146
288,-119.22079045890405,-355.0733396712644,107
289,-130.25932192975577,-350.2382254300799,71
290,-293.05115925148624,-346.71983218668146,227
291,-72.18468439511838,-342.4953084643803,154
292,-223.35951610894801,-340.39219952817876,116
293,-174.63601597582254,-336.0298426510683,62
294,-79.82215911390591,-330.25349621881384,85
295,-127.06038642313854,-325.37664201773873,84
296,-124.62376850727293,-322.38497453944774,151
297,-247.24589827882673,-320.7029000882887,82
298,-125.92149963187265,-316.9980650083744,58
299,-44.485705629375985,-312.41131763638515,91
300,-64.7957644995823,-305.73634128201377,79
301,-141.39141308105295,-302.11811613894855,85
302,-121.12570988421615,-296.1085713818543,99
303,-145.15337621348903,-292.6575847684221,54
304,-110.37811572158347,-288.32789971227123,193
305,-154.42796190676236,-283.1865797669797,92
306,-146.24989294641495,-277.6255160685262,197
307,-81.31551106340532,-274.6525521048906,253
308,-143.7170314431285,-265.8367044589057,93
309,-12.45288307244823,-260.4340533044798,190
310,-48.75646502192529,-254.94157780382722,156
311,-89.81031360612359,-251.16810322197804,292
312,-105.30119400031134,-247.36028383579304,239
313,-150.61504832466377,-243.520538076034,176
314,-117.58333417032829,-238.4582647364623,140
315,-158.65031021722774,-235.4947790811702,279
316,-108.95758347109114,-233.63577539722445,217
317,-97.4620642286756,-228.27680995596364,105
318,-108.44406958918177,-223.99836724645039,175
319,-163.702814855257,-220.21103574268665,243
320,-271.17501602904946,-218.61392737919488,79
321,-41.69876268799679,-214.1738262732394,204
322,-185.91361076533207,-209.81488224390333,165
323,-122.08378656580183,-203.1857677487594,153
324,-83.42511080317408,-200.49540841623315,156
325,-89.84998062623865,-195.78968902940443,61
326,-131.85033407869042,-192.74931157821484,281
327,-198.1608586812659,-190.7830872542293,308
328,-156.18876216704948,-178.46151756501413,71
329,-114.42513828911915,-173.99897337347093,186
330,-89.71706956070895,-170.9761230079979,189
331,-197.0449980639035,-166.55112768377424,209
332,-139.82641293407067,-165.1318230284595,61
333,-135.04050506502358,-163.09649987918831,97
334,-125.488967501795,-159.70533025188638,180
335,-108.97247420685791,-157.2182468177434,78
336,-147.50222940884805,-153.55174850238998,87
337,-134.22535360881176,-153.48107432595435,76
338,-106.35263541726619,-150.52687132909213,181
339,-191.23772683644046,-148.03411340182936,233
340,-81.15998098985244,-144.22865142250626,69
341,-98.71063014837652,-141.99451982462983,155
342,-146.1907885524813,-141.73647363941373,167
343,-121.1288728223061,-139.17100448949282,98
344,-130.26564037482163,-137.36446879158422,230
345,-159.51145879238075,-137.7456797242767,110
346,-154.96274095590636,-136.64725032619836,216
347,-137.5465743646692,-136.84383014311229,90
348,-172.49021813031297,-137.20754450482954,191
349,-147.96631772897115,-137.33326505013045,152
350,-133.03452375508823,-137.79000874841557,104
351,-145.21911050228957,-138.1069795365925,267
352,-108.61711685688755,-137.67008543652318,78
353,-154.25739834949957,-138.14900009999306,215
354,-133.77309801046698,-139.50020571371212,58
355,-23.006624732077455,-137.66339386405573,140
356,-143.16740059090998,-136.58029985390553,92
357,-83.69138612074315,-134.92031448275986,116
358,-65.00303385983233,-133.3440440089738,91
359,-96.59710687235399,-132.81640035689227,182
360,-88.13483067169555,-132.03281123864667,76
361,-111.88101580801447,-132.03948685186342,95
362,-89.63598708446747,-131.54599882171212,118
363,-125.24204049828133,-131.56273850069778,85
364,-108.49922939112662,-131.5962702384425,107
365,-138.5332040412674,-131.51448569037296,238
366,-111.70916458020221,-131.0844269695877,153
367,-114.71361998716286,-130.84959552944522,194
368,-90.44218651484132,-130.24128606489552,147
369,-142.20316489847897,-131.33124841139096,153
370,-81.74165832645687,-130.74647713559798,175
371,-127.90602429006444,-130.63492405469083,96
372,-121.20982632664953,-130.27886844233078,57
373,-121.8327364237397,-129.90210454477395,111
374,-145.54508389875562,-131.08833619641675,159
375,-121.47913794789227,-131.50160321482358,152
376,-116.18294265093911,-131.57401155711815,64
377,-101.43857994101143,-130.0179750380229,116
378,-104.44002805098671,-127.85912763044948,149
379,-102.08230578129508,-127.38473893006649,56
380,156.48148895846842,-124.36350458194889,397
381,-113.56867415374671,-124.21356124725395,49
382,-30.8003369720891,-121.78384484664429,92
383,-84.17824171525609,-122.02020370309137,82
384,-107.70767940338386,-121.74821512740003,66
385,-113.59651305045006,-121.15822010179504,63
386,-115.05337098526796,-121.62669088006119,61
387,-130.18491147222645,-120.42102524736248,74
388,-69.24132891263662,-119.92123063189982,154
389,-113.0170718103332,-119.74880813070558,58
390,-248.73652986681682,-119.30566183685887,121
391,-94.31859748644335,-119.52700096777212,164
392,-80.2951656213302,-118.09635746289595,69
393,-166.7372868281082,-118.01737017141882,306
