,ep_reward,steps,avg_reward
666,249.32611654860185,186,209.6349512888811
667,291.9850125601172,403,212.7318702482606
668,259.4089769209478,433,213.16245792158213
669,207.05009472832052,525,212.76243194006437
670,246.8719502878736,402,214.8490994216672
671,262.0978959471716,235,214.8980316273256
672,-129.037123745149,423,210.99334630536748
673,-117.38648311231553,349,207.15762013733084
674,-43.85560318878591,431,206.89053721051548
675,-169.12316195230335,476,202.62678943242224
676,-113.99585822604168,572,198.8103722122066
677,-184.17775994856018,642,197.2431927286303
678,-160.73944701684522,476,195.55106293640623
679,-158.61980313515977,685,193.9160130713054
680,251.57823740066308,469,193.7400962033814
681,215.78767748358342,758,193.0678844620683
682,256.9319240160535,749,193.14556301855166
683,-135.01268184207095,771,189.26592231024972
684,-171.4951139119538,871,184.9524670823681
685,234.65311715690194,264,184.49649309285815
686,-101.11221696385864,999,183.76006499931628
687,267.4111485556012,468,186.22556080473015
688,-88.59465966860499,999,184.17207382046038
689,233.70275134413572,349,186.9607985255876
690,-20.91454048769603,181,186.80332613218684
691,2.1414914038287947,99,185.5161373606445
692,263.3739369974646,449,185.48703227952177
693,233.27946318777188,696,184.98137256809412
694,291.69586276542896,326,185.24686985432874
695,289.9659350094857,656,185.71805620910058
696,262.14908954541704,226,185.92626191869297
697,-92.39978575542787,999,183.600818750685
698,280.5665551746482,538,183.67849309236237
699,121.49914717656362,999,182.3466981993037
700,249.34957418950506,869,181.89264572037348
701,284.72518540924415,245,182.21248179027236
702,111.01988926247493,999,182.11315494242612
703,30.221002439872365,99,179.94454897299528
704,-63.89657482103159,999,176.57383917912065
705,276.12948654796185,180,177.08855206821113
706,276.51148411530636,179,177.16884008237662
707,242.85052107352595,676,177.11081246740952
708,251.88554338446565,192,176.87190227847594
709,274.2752856527994,629,177.0270296913778
710,300.0530744362867,382,177.38618318291512
711,215.02046507777,703,176.84199606533377
712,266.9379798110088,185,176.78204851092002
713,286.4785142574076,336,177.29548100243085
714,239.3746284783739,201,177.0211151112535
715,253.82668082180024,402,176.94797066052104
716,293.0858529948191,225,177.12214522621406
717,251.21762128409608,487,177.06991408776864
718,250.75955152588938,654,177.00577699310074
719,277.958069654146,230,177.59592777453665
720,285.8611013196566,282,177.73820188828932
721,267.09797456659345,149,177.8768678469595
722,281.17155814113795,403,178.09629949072206
723,-41.0611019669076,999,174.74405866030568
724,256.0799231386406,189,174.9251761550648
725,272.51717674058943,236,175.09904096322177
726,261.03700104898803,294,175.55629960969452
727,279.6503565111448,211,175.73123740644525
728,248.7920533750962,530,175.44565510422905
729,245.16049942505083,234,175.11651400443859
730,293.75020406886244,183,175.63112032513166
731,267.11021121383465,218,175.96900536105477
732,269.54630909466675,573,176.0252222069688
733,266.7336041338452,194,180.01376283690857
734,247.96359543314665,328,180.08352659350095
735,246.1155738060062,193,179.9541619037053
736,255.1198636133924,614,179.7785749949668
737,271.83985729619747,280,179.80311696740446
738,228.017558492497,223,179.5385674545051
739,237.21508108322737,195,180.23292101594714
740,262.87943807450034,217,180.31874288038748
741,253.64549371519922,230,180.50356567589748
742,254.1437130521891,181,180.1215087676835
743,265.33117310067655,550,180.1522815105174
744,238.20654324468435,183,180.03304041327232
745,280.34416445291845,174,180.44990778181543
746,262.0747216128944,189,180.5093115768005
747,257.2498598796508,275,180.60682029560064
748,262.9833692918533,216,180.7021252111068
749,274.4860940132512,261,180.69696257323724
750,261.97109986323505,212,180.88854292216564
751,266.15106282526244,284,180.91021614181574
752,279.1376052165282,192,185.46772160945304
753,277.88503762018934,210,189.44978318745456
754,259.3438366766392,226,189.86663176310162
755,268.2039382914927,185,190.139481556642
756,249.56275245782328,197,190.0746048367522
757,282.42677346561857,286,191.03577622365256
758,291.3446793497594,224,191.54301761329356
759,274.9018151837229,192,195.29596466933745
760,297.6034562735231,235,195.40676308561225
761,296.33064601859905,234,195.80892948570613
762,287.77999462670493,224,195.7702910153303
763,300.95225036392185,201,196.1555930789649
764,282.3725339046531,224,196.15548385952704
765,258.6655544689765,270,195.88491988431662
766,249.40888372890868,212,195.88574755611967
767,283.194188765695,163,195.79783931817548
768,302.3825094762997,204,196.22757464372896
769,273.3115384320805,197,196.89018908076662
770,288.4132048330444,202,197.3056016262183
771,259.88585234812774,217,197.28348119022792
772,286.4685952785453,207,201.4385383804648
773,288.16869888138035,468,205.49409020040176
774,239.26830707178652,298,208.32532930300752
775,249.05933198620104,184,212.50715424239255
776,-41.48201530835753,999,213.2322926715694
777,311.01198500520627,232,218.18419012110706
778,267.6571964770932,180,222.46815655604644
779,256.807771515427,181,226.62243230255228
780,256.21736825457805,176,226.66882361109143
781,235.22378786130105,609,226.8631847148686
782,255.9773623582202,234,226.85363909829027
783,304.9252768556571,212,231.25301868526753
784,258.6452370581032,692,235.55442219496814
785,271.9452780592052,199,235.92734380399114
786,246.84901522767245,745,239.40695612590645
787,306.7336836363071,224,239.8001814767135
788,277.7046997653415,184,243.46317507105297
789,-33.50593833640352,999,240.79108817424765
790,259.5726624658041,213,243.59596020378262
791,279.84657185891984,162,246.37301100833355
792,285.911788801031,202,246.59838952636926
793,277.1485930129005,199,247.03708082462055
794,274.4026368732316,295,246.8641485656985
795,293.9540999432768,154,246.9040302150364
796,311.04148683987523,195,247.39295418798102
797,291.73492458603545,178,251.23430129139564
798,269.46490615985886,318,251.1232848012477
799,294.03188039555573,180,252.84861213343768
800,250.07016874451406,159,252.8558180789877
801,283.00641925986326,478,252.8386304174939
802,43.0872558949678,128,252.15930408381885
803,55.99466555110487,129,252.41704071493118
804,275.8556277628352,204,255.81456274076984
805,297.43400451558693,318,256.0276079204461
806,29.569085186516475,139,253.55818393115817
807,273.48677817140964,208,253.86454650213702
808,22.572975398212193,159,251.5714208222745
809,287.03122637432944,277,251.6989802294898
810,246.82204350174584,373,251.16666992014441
811,259.8388815870191,147,251.6148540852369
812,7.906572184268754,146,249.0245400089695
813,241.61006588123757,286,248.57585552520786
814,282.8185294512221,174,249.0102945349363
815,47.192314826001564,236,246.94395087497833
816,274.2999588097762,209,246.7560919331279
817,276.8641729489656,335,247.01255744977658
818,34.02904381283395,116,244.84525237264594
819,45.06954742564258,149,242.51636715036094
820,273.7808472095744,290,242.39556460926013
821,251.0849522626531,187,242.23543438622073
822,52.33801762567171,109,239.9470989810661
823,302.84478082199615,170,243.38615780895515
824,238.83378750090864,258,243.21369645257784
825,24.282488153187373,122,240.73134956670384
826,263.78703259970337,218,240.75884988221097
827,18.464492187137623,109,238.14699123897088
828,30.041477862865406,137,235.9594854838486
829,62.218064617635946,87,234.13006113577438
830,287.62323716148217,412,234.06879146670062
831,263.4455062157423,326,234.0321444167197
832,65.0197773389435,156,231.98687909916248
833,283.5733264417105,198,232.15527632224112
834,26.218983235844235,155,229.93783020026814
835,267.94531316751704,203,230.1561275938832
836,70.91436841758261,132,228.31407264192512
837,58.615424593057185,114,226.1818283148937
838,30.16717191595393,109,224.20332444912822
839,37.50640047849927,120,222.20623764308095
840,30.93299941642917,167,219.88677325650028
841,251.33408323576347,344,219.86365915170592
842,61.15030468635774,104,217.9337250680476
843,27.932708336840236,102,215.5597404204093
844,286.1515392870531,263,216.03919038083296
845,28.541281927342197,89,213.52116155557715
846,41.86907390762718,82,211.31910507852447
847,65.00032611659924,79,209.39660974089395
848,261.4624944797141,198,209.38140099277254
849,28.02543284426261,102,206.9167943810827
850,19.217055079806258,93,204.4892539332484
851,12.829028116497255,122,201.95603358616074
852,26.307193468497957,102,199.42772946868047
853,46.95986087461699,168,197.11847770122472
854,35.39668963971411,208,194.87900623085545
855,15.256357910420363,100,192.34953042704473
856,51.214961226588684,82,190.3660525147324
857,11.22930679963838,119,187.65407784807263
858,13.904049921795135,112,184.87967155379297
859,43.46530952080775,103,182.56530649716385
860,26.32789277964659,70,179.85255086222503
861,41.06083200529551,137,177.299852722092
862,-4.9684700439869545,76,174.37236807538508
863,14.000365149303391,174,171.50284922323888
864,-20.75706330390237,93,168.47155325115335
865,2.2611191333105296,219,165.90750889779665
866,13.75384435318135,145,163.5509585040394
867,295.8271650002122,304,163.67728826638455
868,2.8993699440058975,211,160.68245687106165
869,253.44060156078964,288,160.4837475023487
870,16.329017325968977,152,157.76290562727797
871,211.31453306051236,236,157.2771924344018
872,10.418156687666084,60,154.51668804849302
873,-29.045774833210643,99,151.3445433113471
874,-28.565426319581803,98,148.66620597743346
875,36.704449872499026,66,146.54265715629643
876,2.895109176299286,91,146.98642840114297
877,-11.261785385910684,94,143.76369069723182
878,244.2246870814819,200,143.52936560327572
879,-47.27886387663759,79,140.48849924935504
880,248.13383535428613,265,140.40766392035215
881,-24.21668622756475,64,137.81325917946347
882,289.84615753398464,301,138.15194713122114
883,28.23716486189616,73,135.3850660112835
884,-5.190107761960036,86,132.74671256308287
885,-20.499029374289137,62,129.82226948874793
886,-2.374303403417372,79,127.33003630243702
887,-19.5906222416739,92,124.06679324365723
888,29.14711311592751,78,121.58121737716309
889,-67.46998513256403,107,121.24157690920147
890,-50.214876504505156,71,118.14370151949839
891,-22.16486812932129,89,115.12358711961596
892,29.751799049924557,103,112.5619872221049
893,225.6682784657201,580,112.04718407663309
894,-60.806231905130524,139,108.69509538884951
895,-23.841182010363582,85,105.5171425693131
896,16.948134302160696,71,102.57620904393595
897,-30.079474061064033,63,99.35806505746494
898,-79.46106452010136,104,95.86880535066537
899,-75.63658085473624,74,92.17212073816243
900,-74.35619326733718,113,88.92785711804395
901,-31.079841442363843,91,85.78699451102166
902,-62.06716790228131,113,84.73545027304917
903,-107.8553328417681,72,83.09695028912043
904,-88.04740274418153,104,79.45791998405025
905,-40.269075559736876,89,76.08088918329702
906,-109.53309020684082,91,74.68986742936345
907,7.367793791848101,92,72.02867758556783
908,-42.00662904563153,71,71.3828815411294
909,-42.1709895591672,94,68.09085938179442
910,-49.96902489158849,92,65.12294869786108
911,-100.27454265060739,98,61.521814455484815
912,-49.96418703780006,54,60.94310686326413
913,-38.86466751623105,52,58.13835952928945
914,-50.75163702967345,55,54.802657864480494
915,-38.29078867499673,156,53.947826829470515
916,-79.59556300242144,76,50.40887161134853
917,-7.3519465133357365,999,47.56671041672552
918,-113.97673874156757,93,46.0866525911815
919,21.09210963164942,70,45.84687821324156
920,-38.85703618008678,64,42.72049937934496
921,-95.36421920980582,100,39.25600766462036
922,-6.818397235929254,62,38.664443516004354
923,-18.894862679578935,92,35.4470470809886
924,32.818259310926265,109,33.38689179908877
925,-54.908727678127846,69,32.59497964077562
926,-75.10850168339542,58,29.206024297944637
927,-60.88249408988081,86,28.412554435174453
928,-129.1892070989361,71,26.82024758555644
929,-128.04306839424416,69,24.91763625543764
930,-114.4234720658327,83,20.89716916316449
931,-122.64578196719106,58,17.03625628133516
932,250.09163377799797,204,18.886974845725707
933,-121.00336681614952,54,14.841207913147102
934,-99.69788599635166,80,13.582039220825145
935,234.25071523526154,413,13.24509324150259
936,-137.845248740022,95,11.157497069926544
937,-128.76190826983918,110,9.28372374129758
938,-74.99439587896953,146,8.232108063348345
939,-74.17134396058788,82,7.115330618957476
940,-4.6678581066413045,75,6.759322043726769
941,-35.64266406016239,78,3.8895545707675128
942,-25.435329102284584,142,3.0236982328810864
943,-65.60136990718118,55,2.088357450440874
944,-17.368169217144185,88,-0.9468396346010993
945,-107.44993668733113,60,-2.3067518207478317
946,-122.17350963504502,74,-3.9471776561745533
947,11.254278416402101,92,-4.484638133176525
948,-80.24110342668055,84,-7.901674112240471
949,-12.68638081773274,93,-8.308792248860424
950,-23.183564866822806,144,-8.732798448326713
951,-22.79178865169372,95,-9.089006616008625
952,-78.80140522704257,75,-10.140092602964032
953,-70.76284309974065,103,-11.31731964270761
954,-17.546984052186332,77,-11.846756379626614
955,-61.819486966147906,131,-12.617514828392295
956,-84.46509516767259,87,-13.97431539233491
957,-17.16597390615854,91,-14.258268199392878
958,14.797280057031301,79,-14.249335898040517
959,-51.26634605607742,62,-15.196652453809373
960,-65.32462254661453,65,-16.113177607071986
961,-64.20537198626121,144,-17.16583964698755
962,-51.836540750145204,59,-17.63452035404913
963,-76.17794501149736,75,-18.536303455657137
964,-35.03607771755672,127,-18.67909359979368
965,-50.86814362641797,70,-19.210386227390963
966,258.8571041541941,255,-16.75935362938084
967,-61.10272501685461,77,-20.3286525295515
968,-61.64275939467396,69,-20.974073822938305
969,7.194025519795488,105,-23.436539583348246
970,8.696353711057256,64,-23.512866219497365
971,-15.16624819777239,66,-25.777674032080213
972,-67.13017539352617,68,-26.553157352892132
973,-61.69414646027772,74,-26.879641069162805
974,38.55403461886655,135,-26.208446459778326
975,4.659755839354418,88,-26.52889340010977
976,-8.179224859993937,97,-26.639636740472703
977,-8.017118540776039,99,-26.607190072021353
978,-24.232435809783638,73,-29.29176130093401
979,-13.629573415622943,66,-28.955268396323863
980,265.6634843340378,586,-28.77997190652634
981,-13.480214553009262,81,-28.672607189780784
982,-9.663482991790886,68,-31.667703595038542
983,18.221898281704128,69,-31.767856260840457
984,8.714850645804916,76,-31.628806676762814
985,33.69621815388871,118,-31.08685420148104
986,279.92170122096775,327,-28.26389415523719
987,25.742431302101792,97,-27.810563619799424
988,10.48615488071681,85,-27.997173202151533
989,41.84798908555183,143,-26.90399345997038
990,-5.659006230916702,72,-26.45843475723449
991,-32.48357534401477,85,-26.56162182938143
992,2.959646548521704,92,-26.82954335439545
993,41.083490097741645,80,-28.67539123807525
994,47.02595815698044,87,-27.59706933745413
995,-6.605775969822716,91,-27.424715277048726
996,7.415414719182735,101,-27.520042472878504
997,51.8847726012622,91,-26.70040000625524
998,13.111504054574695,79,-25.77467432050848
999,257.70800778219456,183,-22.44122843413917
1000,279.0222112265976,217,-18.90744438919982
1001,279.83872133661225,215,-15.79825876141006
1002,275.70525933526596,187,-12.420534489034587
1003,279.82942957797275,174,-8.54368686483718
1004,269.9630468588183,286,-4.963582368807184
1005,17.70932065141932,116,-4.383798406695622
1006,24.477159974174782,76,-3.043695904885465
1007,5.141518092807971,97,-3.0659586618758654
1008,16.05876039120062,138,-2.4853047675075453
1009,22.123417584429774,107,-1.842360696071574
1010,250.6453929268928,662,1.1637834821132398
1011,36.439579369406005,112,2.5309247023133734
1012,25.62595736397698,108,3.2868261463311437
1013,21.633028461181908,92,3.891803106105274
1014,270.62211999516444,281,7.105540676353652
1015,262.87588602342385,198,10.117207423337856
1016,292.05172263009405,261,13.833680279663012
1017,291.7330455341618,209,16.82453020013799
1018,20.214359809507513,94,18.16644118564874
1019,51.31956352030869,84,18.468715724535333
1020,52.308687683219546,119,19.380372963168394
1021,12.630081910830569,93,20.46031597437476
1022,236.84588204431785,470,22.896958767177228
1023,263.19707796356226,179,25.717878173608643
1024,13.345072005869028,84,25.523146300558068
1025,260.81472747332464,149,28.680380852072595
1026,275.69766192315484,271,32.188442488138094
1027,51.11332107833553,112,33.30840063982026
1028,277.12485013655225,548,37.371541212175146
1029,281.0039364798114,240,41.462011260915695
1030,264.74561351508885,492,45.25370211672491
1031,267.6808986316189,496,49.15696892271302
1032,273.7028159267944,815,49.39308074420099
1033,41.12038378491954,85,51.01431825021168
1034,272.4601146335364,398,54.73589825651055
1035,260.4544598577513,419,54.99793570273546
1036,264.2250754825154,233,59.01863894496082
1037,262.75963585686236,547,62.93385438622784
1038,268.511754300074,136,66.36891588801828
1039,279.0086915269497,184,69.90071624289365
1040,230.24789440949732,359,72.24987376805504
1041,291.35959353682915,868,75.51989634402496
1042,268.47900088743756,142,78.45903964392217
1043,296.72767724695143,175,82.0823301154635
1044,163.39714124712725,999,83.88998322010622
1045,296.84452838519553,174,87.9329278708315
1046,288.115016291965,228,92.0358131301016
1047,259.4490946624212,131,94.51776129256177
1048,268.81779604164257,276,98.00835028724501
1049,251.3601777349629,690,100.64881587277198
1050,314.23251505569135,179,104.02297667199711
1051,259.61317199546767,146,106.84702627846873
1052,291.74142037986985,203,110.55245453453783
1053,292.27584977008416,189,114.18284146323609
1054,290.18850910356525,225,117.26019639479358
1055,272.3871723343541,240,120.60226298779862
1056,279.9689261100252,214,124.2466032005756
1057,280.1804469956614,210,127.22006740959381
1058,291.6415145642151,313,129.98850975466564
1059,267.8449653096299,672,133.17962286832272
1060,294.16151390322386,176,136.7744842328211
1061,287.7708261674423,193,140.2942462143581
1062,279.5049613491245,490,143.60766123535083
1063,285.80356833268945,214,147.22747636879268
1064,268.901049956384,184,150.2668476455321
1065,286.2712053041505,379,153.63824113483778
1066,307.9382194171402,221,154.12905228746723
1067,293.57755865068884,315,157.67585512414269
1068,302.72697948012365,391,161.31955251289065
1069,263.25324106982896,156,163.88014466839095
1070,22.41042349333415,92,164.0172853662138
1071,289.48225029557346,222,167.06377035114718
1072,247.01013384479575,221,170.20517344353044
1073,252.21150721636528,169,173.34422998029683
1074,271.2246933447169,490,175.67093656755537
1075,38.67383733274741,111,176.01107738248928
1076,266.99976641926276,151,178.76286729528186
1077,251.57029642605318,305,181.35874144495014
1078,301.281647893794,166,184.61388228198592
1079,260.3223312376125,958,187.35340132851832
1080,283.6184302854211,458,187.5329507880321
1081,268.60157946388307,348,190.35376872820103
1082,238.71081357461426,784,192.83751169386514
1083,236.85859627526614,625,195.02387867380068
1084,256.8989532463762,186,197.5057196998064
1085,247.05863619991712,429,199.63934388026667
1086,-370.2605580412364,194,193.13752128764466
1087,278.90444240766476,878,195.66914139870028
1088,283.6085892860685,413,198.40036574275382
1089,257.090764753616,167,200.55279349943444
1090,287.652191338976,166,203.4859054751334
1091,268.99208285132477,688,206.50066205708677
1092,285.0623013988288,432,209.32168860558988
1093,278.86614672084914,169,211.69951517182093
1094,-315.3982345008387,109,208.07527324524276
1095,268.00647472348976,175,210.82139575217587
1096,55.691125153243604,112,211.30415285651648
1097,264.64474657974847,154,213.43175259630138
1098,262.59769454388555,594,215.92661450119445
1099,245.59627232183735,159,215.80549714659085
1100,291.16800789594095,310,215.92695511328432
1101,-210.55150568449736,94,211.0230528430732
1102,296.4500821509287,140,211.2305010712298
1103,-393.1465914447794,83,204.5007408610023
1104,250.98545584384067,271,204.31096495085256
1105,278.0898476980874,199,206.91477022131923
1106,249.42110410514323,161,209.16420966262888
1107,-352.8605829438343,88,205.5841886522625
1108,-234.7458056135824,89,203.0761429922146
1109,251.81956846791576,141,205.37310450104948
1110,-87.6861035685924,333,201.98978953609466
1111,205.47750417188945,444,203.68016878411953
1112,272.9223982569738,187,206.15313319304948
1113,121.7530007607681,999,207.15433291604535
1114,267.79038487852125,252,207.12601556487888
1115,271.41850302741835,156,207.21144173491882
1116,272.75530457460565,168,207.01847755436393
1117,304.43118888534275,155,207.14545898787574
1118,289.5715892003864,151,209.83903128178454
1119,310.30028092120756,242,212.42883845579357
1120,299.7077878296374,171,214.90282945725772
1121,288.68667614609444,149,217.66339539961035
1122,291.3824890097422,142,218.20876146926457
1123,325.06881480910124,194,218.82747883771998
1124,285.7169615421451,147,221.55119773308274
1125,287.4291204427178,159,221.81734166277664
1126,280.56086889015353,140,221.86597373244666
1127,279.8218565156559,150,224.15305908681984
1128,302.3504124457123,189,224.40531470991147
1129,269.44496185473474,144,224.2897249636607
1130,292.5439360439585,145,224.56770818894944
1131,64.52377910598068,99,222.536136993693
1132,310.515506265261,214,222.90426389707764
1133,294.43138348216934,203,225.43737389405018
1134,297.45139485676725,210,225.68728669628246
1135,246.52299516687592,191,225.5479720493737
1136,311.01500372013305,155,226.01587133174996
1137,284.225015897535,187,226.23052513215666
1138,300.0245895349379,180,226.54565348450532
1139,311.3527346603455,161,226.86909391583924
1140,291.6267295331333,166,227.4828822670756
1141,271.244485312508,180,227.28173118483235
1142,294.2725124037511,265,227.5396662999955
1143,285.5546903053737,154,227.42793643057976
1144,302.0083092651717,161,228.81404811076018
1145,287.0097323437932,174,228.71570015034615
1146,277.6020102793914,161,228.61057009022042
1147,267.62409014956324,200,228.69232004509186
1148,299.84222841329665,203,229.0025643688084
1149,269.116136720348,171,229.18012395866225
1150,286.81654931923345,157,228.90596430129764
1151,268.89127075500556,189,228.99874528889305
1152,301.52288886670874,165,229.0965599737614
1153,302.6968548961745,255,229.20077002502228
1154,280.191223990353,162,229.10079717389016
1155,204.38249559317336,950,228.4207504064784
1156,270.0391831733653,176,228.3214529771118
1157,305.8294439092608,179,228.57794294624782
1158,252.4023827050798,243,228.18555162765645
1159,263.6100361358164,176,228.1432023359183
1160,292.85485995974767,176,228.13013579648356
1161,266.82310819881775,413,227.9206586167973
1162,265.23022064195254,201,227.77791120972557
1163,261.7884266657835,196,227.5377597930565
1164,281.05010994289086,215,227.65925039292156
1165,251.8758483619331,184,227.31529682349938
1166,250.13895420461262,178,226.73730417137415
1167,289.38664227723075,170,226.69539500763952
1168,230.39221025706425,479,225.972047315409
1169,289.993521452439,275,226.23945011923504
1170,279.2432385742492,254,228.80777827004422
1171,288.07969630729445,215,228.79375273016143
1172,271.5831354427102,197,229.03948274614058
1173,245.609626049926,179,228.97346393447617
1174,314.1132591235722,179,229.40234959226473
1175,253.07621231617736,171,231.546373342099
1176,277.0955713214563,233,231.64733139112096
1177,292.6551060861577,184,232.05817948772201
1178,277.27745862985637,154,231.81813759508262
1179,269.990062498804,183,231.91481490769453
1180,304.1679691960346,231,232.12031029680068
1181,274.2383699464119,165,232.17667820162598
1182,251.7353781228594,174,232.30692384710844
1183,249.1683284288262,233,232.430021168644
1184,284.01411907165834,198,232.70117282689682
1185,258.2800906621415,591,232.81338737151907
1186,252.83278180225054,259,239.044320769954
1187,297.9334971273579,178,239.2346113171509
1188,304.22207474562504,227,239.44074617174647
1189,261.6653301287847,172,239.48649182549815
1190,255.1685407334461,209,239.1616553194428
1191,242.24354969858447,165,238.89416998791546
1192,281.53224988817635,168,238.85886947280886
1193,270.06330318026255,354,238.77084103740304
1194,269.7537109396985,178,244.6223604918084
1195,308.159242617206,246,245.0238881707456
1196,289.11535742700266,177,247.35813049348315
1197,299.3968318593048,217,247.70565134627876
1198,275.9367157516491,170,247.83904155835637
1199,255.22649660004612,170,247.9353438011385
1200,312.30183766256107,184,248.14668209880466
1201,294.6393252009599,193,253.19859040765928
1202,291.40316011944867,199,253.14812118734443
1203,296.73779430964635,215,260.0469650448887
1204,258.11042332162026,187,260.1182147196665
1205,282.45380775625813,236,260.1618543202482
1206,288.43433162563497,155,260.5519865954531
1207,273.46561662715817,154,266.815248591163
1208,277.6548259292441,164,271.9392549065913
1209,302.1472515963941,176,272.4425317378761
1210,269.91426047925313,165,276.01853537835456
1211,305.6705609327704,198,277.02046594596334
1212,263.40983941530584,150,276.92534035754665
1213,240.00021104538578,152,278.10781246039284
1214,270.0316551441256,178,278.13022516304886
1215,273.9413517850766,163,278.1554536506255
1216,259.28068040169876,800,278.02070740889644
1217,279.4427815492154,155,277.7708233355351
1218,294.0911814609342,165,277.81601925814067
1219,284.25199324299325,158,277.5555363813585
1220,293.79100110704064,162,277.49636851413254
1221,232.18295596059366,179,276.9313313122775
1222,257.6675324933172,158,276.5941817471133
1223,296.86007646317546,382,276.31209436365396
1224,267.5526776133446,169,276.130451524366
1225,291.409075770428,187,276.17025107764306
1226,241.24086093912157,259,275.7770509981327
1227,302.62758629943255,145,276.00510829597056
1228,260.2279111388898,164,275.58388328290226
1229,149.6352074238188,999,274.38578573859314
1230,282.43169681871694,173,274.2846633463407
1231,295.85399658461984,197,276.5979655211271
1232,250.921736020699,180,276.00202781868154
1233,293.06746683769524,186,275.9883886522368
1234,287.26461714708364,191,275.8865208751399
1235,302.7331470343186,195,276.4486223938144
1236,319.23319877504787,253,276.53080434436356
1237,306.0490865862014,182,276.74904505125016
1238,265.9977253298112,141,276.40877640919894
1239,308.47593846210606,207,276.3800084472165
1240,299.68073087218784,212,276.4605484606071
1241,259.6040428181311,704,276.3441440356633
1242,298.06135517621226,174,276.3820324633879
1243,277.5044957460344,170,276.30153051779445
1244,254.95418846397254,214,275.83098930978247
1245,288.60640007861286,174,275.84695598713074
1246,271.2983402809448,172,275.78391928714626
1247,258.9982562999905,168,275.69766094865054
1248,262.491932179213,247,275.3241579863097
1249,288.8842920595389,177,275.52183953970155
1250,285.74279659201835,202,275.5111020124294
1251,263.7793979583546,152,275.4599832844629
1252,291.5773315570108,245,275.3605277113659
1253,294.46134704017203,180,275.27817263280593
1254,286.4269530504942,197,275.3405299234073
1255,266.1990380505953,156,275.9586953479816
1256,277.76991693255854,178,276.03600268557346
1257,257.7741409026577,181,275.55544965550746
1258,255.2943887996704,166,275.58436971645335
1259,318.3912452770387,192,276.13218180786555
1260,246.2532641376863,232,275.666165849645
1261,250.6591989072562,162,275.5045267567293
1262,273.96914292815313,721,275.5919159795913
1263,304.0983456426783,141,276.01501516936025
1264,320.4628521828133,207,276.40914259175946
1265,305.3200861634317,197,276.94358496977446
1266,306.6822479737334,169,277.5090179074657
1267,303.8674148664073,214,277.65382563335754
1268,285.78950571113,177,278.2077985878982
1269,260.77689066275695,164,277.9156322800014
1270,260.7176909468616,187,277.73037680372744
1271,311.7399906622298,186,277.9669797472768
1272,269.4876958617899,165,277.9460253514676
1273,279.65166724612425,161,278.28644576342964
1274,304.0367483633278,178,278.1856806558272
1275,259.4021794237934,206,278.24894032690327
1276,308.7935168412362,213,278.5659197821011
1277,290.93027287335264,154,278.548671449973
1278,286.5540670291122,184,278.64143753396564
1279,272.11199366785934,162,278.6626568456561
1280,269.70530999702044,175,278.31803025366605
1281,308.4631172658164,186,278.6602777268601
1282,312.1897344226991,187,279.2648212898585
1283,287.9797266543676,148,279.6529352721139
1284,281.5603191419832,507,279.62839727281715
1285,262.5853492598249,153,279.671449858794
1286,312.0349828996489,202,280.26347186976795
1287,291.25342475451566,203,280.19667114603953
1288,312.5017860139386,177,280.2794682587226
1289,309.251221516809,231,280.7553271726029
1290,286.8959359686537,186,281.072601124955
1291,308.68989833484125,205,281.7370646113175
1292,319.75723167982346,184,282.119314429234
1293,269.03066196423805,141,282.1089880170737
1294,294.0046051436251,179,282.3514969591131
1295,290.96000870079126,194,282.17950461994894
1296,282.22667372722424,189,282.1106177829512
1297,297.5944983858019,180,282.09259444821606
1298,260.813423359662,161,281.9413615242962
1299,280.61436019316557,175,282.1952401602274
1300,290.08587889162277,168,281.97308057251803
1301,252.37472537913303,162,281.55043457429974
1302,299.3814130945483,170,281.6302171040507
1303,245.197685965866,143,281.1148160206129
1304,280.5456303167865,208,281.33916809056456
1305,290.3823911616157,178,281.4184539246181
1306,292.68315290678737,219,281.46094213742964
1307,303.26961226196494,176,281.7589820937777
1308,300.75445230247533,180,281.98997835751004
1309,312.0114662312279,179,282.08862050385835
1310,287.9951121756736,176,282.2694290208226
1311,169.5867171953344,999,280.9085905834483
1312,281.45119713802785,137,281.0890041606755
1313,290.8013914020713,177,281.59701596424236
1314,291.5262015795095,187,281.8119614285962
1315,300.56960331093995,171,282.0782439438548
1316,318.3613731121958,201,282.6690508709598
1317,307.35654468024177,173,282.94818850227006
1318,319.37244261946773,195,283.2010011138554
1319,300.473290158288,185,283.3632140830083
1320,268.80000106304726,192,283.1133040825684
1321,262.76651472852654,170,283.41913967024766
1322,277.911381940008,189,283.6215781647146
1323,270.9962703370738,150,283.36294010345364
1324,269.7168492882397,169,283.3845818202026
1325,297.6973968576714,190,283.447465031075
1326,254.58987887424527,156,283.5809552104263
1327,309.67798586712024,199,283.6514592061032
1328,277.54338851759246,148,283.8246139798901
1329,325.2998267536549,194,285.58126017318847
1330,281.5637576358893,145,285.5725807813602
1331,290.96443306774256,175,285.52368514619144
1332,258.9478703757348,164,285.6039464897418
1333,261.05910671010747,156,285.28386288846593
1334,265.8003931644007,162,285.06922064863915
1335,248.7517466492094,162,284.529406644788
1336,285.3927484753156,200,284.1910021417907
1337,296.6592293894172,224,284.0971035698229
1338,291.31155655323863,183,284.3502418820571
1339,290.48095289596364,169,284.1702920263957
