,ep_reward,avg_reward
174,274.28408064957745,90.62951115899529
175,-72.35777194263657,91.4910884581811
176,133.186141650674,90.46132629184339
177,228.4609782257858,90.06525351269019
178,-109.30113816542487,87.08095557862245
179,198.5672748969892,86.46460717044874
180,198.19204829645912,89.66724940840193
181,-53.59063074334859,89.40163182681131
182,-98.87973668895977,88.04945716301849
183,-102.9262919882227,87.79090008978648
184,129.3885280155482,87.06883672539595
185,230.0624509908159,90.08788164766892
186,-128.92410323522128,87.43873543075047
187,-207.26883805746473,82.99999570345781
188,-129.52763230349314,83.19192706206621
189,-31.114054751852596,82.86041789482262
190,100.21988851278506,83.85703144780214
191,-28.410817463387843,84.04279621729819
192,237.1559641351836,87.12770302273508
193,216.67849678018007,89.2588069058301
194,33.92319846570467,89.85619620072042
195,24.971521472578743,90.07509530373649
196,185.17170655736857,91.70537180749982
197,223.73370138756565,94.40061490380045
198,31.357488294021465,95.99631719917896
199,241.60932115601588,98.70341544875154
200,293.1684829638295,102.36783927851151
201,27.584103383591284,103.95819688262476
202,226.01399054331728,103.43659733710938
203,183.536233281266,103.10108132150579
204,270.4939419647789,105.540320754426
205,132.6002505047851,107.49989881162873
206,-3.514366221314873,108.01289522874801
207,275.12469398209026,111.03320525741526
208,237.44933871155166,114.11139243147701
209,127.03475669976194,115.31311520937575
210,280.23913448509495,115.31475633784885
211,263.2521172082811,118.11566685651728
212,195.68750005323557,120.82988981064935
213,4.595713297341689,121.72009033979832
214,285.06214318977356,124.77685336953833
215,270.2740129535089,124.74707738942192
216,-57.60009089531957,123.62646580628905
217,237.81232538583927,125.48271912091755
218,238.85006277552569,125.07628918601196
219,9.302236060329378,125.10098771651207
220,235.93589520998398,124.9756621543177
221,258.4806860421379,125.27799315383554
222,246.0064208950695,125.02584046799966
223,264.019391279251,125.1555615028579
224,237.18776653406476,125.15758060855954
225,276.7606610000571,126.01716366790099
226,254.7135838823939,126.75034865589183
227,242.61817947587065,126.35596267256115
228,-63.84939288995957,123.75703659931249
229,-63.09880026750538,120.43848674032502
230,289.4372873056494,121.48464257087215
231,165.99035054071112,120.79364173156748
232,-18.983636298720892,121.31746498713137
233,17.006526929619113,123.37278586107948
234,97.75629764809587,125.41764503279326
235,-72.17047602349415,122.92266615182973
236,-211.83094096802625,117.8990614317292
237,-121.19834576771254,114.30111390805264
238,96.84242293898863,116.30220060137258
239,-202.79510096430613,111.60099042110025
240,-60.44608324072933,111.97485946000005
241,-63.336213558708174,108.84344783506874
242,-24.773438043043857,110.15236011357266
243,-80.32326777712467,110.1067176372382
244,-48.84935600717355,106.95631446878659
245,-66.18981939682473,104.69149633036713
246,125.85917505074045,105.98825794941142
247,-152.8343004212094,102.07290700610909
248,167.21832819126374,101.32830730210267
249,-104.22075347805783,97.73051667012051
250,219.02878422515676,97.33370476602417
251,-126.93412386214493,93.84199191039015
252,-153.16332894211075,89.33749189511553
253,150.91320043710795,88.84208464494785
254,196.68787598059484,88.93317548037439
255,195.68564078318445,88.41494578671687
256,-75.39014250873376,84.8063640871068
257,241.03680068300417,85.35768344822604
258,190.41193818447584,87.33687701332912
259,210.14832545504288,86.93090305257606
260,266.00442433284854,88.36322532909547
261,174.04030223167882,89.69945566547801
262,-127.31027010387757,86.35665848927847
263,-190.75201472624,84.21843829605494
264,-139.3651927637664,82.6489369614721
265,-110.64183642065953,80.0240496151034
266,-140.69868424519996,77.08848431383905
267,-142.42166180767566,73.11430707778368
268,-67.0892810070709,72.7328519897493
269,-51.23685443133609,72.4932713403347
270,-120.47087069172875,71.41494794896923
271,-129.643810325512,70.2727694403961
272,-30.037348265913607,70.6497815451582
273,225.2046576679773,73.0656793217491
274,-115.96311041282218,69.16320741112513
275,-76.94136556067207,69.11737147494476
276,-167.72262925972316,66.10828376584078
277,-133.6562501491845,62.48711148209108
278,-68.07719928936169,62.89935087085171
279,-88.16405997775446,60.032037522104275
280,218.90215832941584,60.23913862243385
281,241.85572226638658,63.193602152531206
282,-119.89505808601852,62.98344893856062
283,131.19366934213693,65.32464855186421
284,-176.06645067144404,62.27009876499429
285,-66.48657651411918,59.30460848994493
286,-83.77238296487329,59.75612569264841
287,196.26848541156411,63.79149892733871
288,-76.18352405000785,64.32494000987356
289,-110.12522666894986,63.53482829070258
290,-97.3397448297608,61.55923195727711
291,-121.03200337248285,60.63302009818617
292,178.93000435230124,60.050760500357356
293,210.7117784171183,59.991093316726726
294,308.34708028362206,62.73533213490591
295,40.20332572096791,62.88765017738979
296,-67.30810314241903,60.362852080391924
297,240.55473717771028,60.531062438293354
298,125.75371608123898,61.475024716165535
299,-3.8216432940031937,59.02071507166536
300,275.2257189126184,58.84128743115324
301,246.95933384051233,61.03503973572245
302,182.23540385208693,60.59725386881015
303,269.69155625739364,61.458807098571434
304,262.70125617390306,61.38088024066267
305,260.6621705405703,62.661499441020524
306,274.09718032531697,65.43761490648684
307,206.70009113481555,64.7533688780141
308,229.94841759049078,64.67835966680349
309,243.62015496034056,65.84421364940927
310,288.1988660182443,65.92381096474077
311,294.47086849476705,66.23599847760562
312,207.0303703694508,66.34942718076778
313,268.8045595760884,68.99151564355525
314,267.64051862577423,68.81729939791526
315,294.653831352423,69.06109758190439
316,247.40664092786488,72.11116490013623
317,261.88433934636606,72.3518850397415
318,275.82837819344206,72.72166819392066
319,299.83337102653104,75.62697954358268
320,245.12536263459444,75.71887421782878
321,118.86914289521098,74.32275878635951
322,131.0520051789543,73.17321462919837
323,127.06109876947892,71.80363170410064
324,-88.61308709370537,68.54562316782295
325,278.2602996607577,68.56061955442995
326,258.0131855669107,68.59361557127512
327,297.1767733320082,69.1392015098365
328,275.55488732773773,72.53324431201345
329,-11.447145254363562,73.04976086214488
330,-16.04156855958036,69.99497230349257
331,282.72144285407416,71.1622832266262
332,276.3525824488974,74.11564541410239
333,278.36680107962263,76.72924815560242
334,200.37466420010531,77.75543182112251
335,279.19036819352084,81.26904026329268
336,253.03123714523858,85.91766204442533
337,246.26543348613407,89.59229983696379
338,99.99249749971557,89.62380058257105
339,122.51471594546483,92.87689875166876
340,90.31215699741476,94.38448115405022
341,271.6420928093706,97.734264217731
342,169.06028732845263,99.67260147144597
343,-8.997617366688175,100.38585797555034
344,197.15462676971646,102.84589780331925
345,279.8508214206273,106.30630421149375
346,234.14430316997644,107.38915549268611
347,234.14366524065196,111.25893514930472
348,282.4494328541233,112.41124619593333
349,269.0706020888572,116.14415975160247
350,252.59842764538735,116.47985618580478
351,210.9954143604333,119.85915156803057
352,195.64200056991723,123.34720486315084
353,230.94650780801675,124.14753793685993
354,211.60816151377188,124.2967407921917
355,234.95939421348137,124.68947832649467
356,281.0665677056947,128.25404542863896
357,256.60872811741353,128.40976470298304
358,259.8012012176159,129.10365733331443
359,208.7835397600291,129.0900094763643
360,217.52067364354247,128.60517196947123
361,200.79200749579365,128.87268902211238
362,216.4776882348762,132.3105686054999
363,-121.02740011447194,133.00781475161762
364,138.36306153137474,135.785097294569
365,215.04743939090966,139.0419900526847
366,235.0337464791343,142.79931435992802
367,210.2937726290573,146.32646870429537
368,-19.387405714827906,146.80348745721778
369,-116.3842761235882,146.15201324029528
370,-18.465920390083937,147.17206274331173
371,-18.319309990594434,148.28530774666092
372,-62.5136427318332,147.9605448020017
373,-52.88177026879387,145.179680522634
374,-49.98094842509762,145.83950214251124
375,-36.3942133406634,146.24497366471135
376,-53.12593108601514,147.39094064644843
377,226.75209989599213,150.99502414690016
378,-72.68984509351344,150.94889768885866
379,262.27890079548683,154.45332729659108
380,252.28297260957436,154.78713543939267
381,-130.7242085751714,151.0613361309771
382,-51.97513865510049,151.7405353252863
383,-116.61929388442789,149.2624056930206
384,-84.06467667421977,150.18242343299286
385,-132.66312782098043,149.52065791992425
386,-71.53708285648001,149.6430109210082
387,-96.76486016648522,146.71267746522767
388,-69.57082894737344,146.77880441625405
389,208.9638526687637,149.96969520963117
390,-44.987994869337555,150.49321270923537
391,-45.03881084283386,151.25314463453188
392,-116.12128449558207,148.30263174605304
393,-99.97600402630225,145.19575392161883
394,-119.22911848907941,140.91999193389182
395,-141.57605138298732,139.10219816285226
396,-126.36727810776149,138.51160641319885
397,-183.82161678491929,134.26784287357256
398,-197.3223330942078,131.0370823818181
399,-188.42741194074506,129.19102469535068
400,-203.12281383424013,124.40753936788211
401,-229.06826347468422,119.64726339473015
402,-159.0719576386619,116.23418977982264
403,-146.2788269352705,112.07448594789601
404,-213.84942139704057,107.30897917218655
405,-148.78397895770107,103.21451767720384
406,-196.90729583183122,98.50447291563236
407,-161.30330032566607,94.82443900102754
408,-142.13431553267853,91.10361166979587
409,-195.8650143494192,86.70875997669827
410,-224.43387290792083,81.58243258743661
411,-130.5870517388512,77.33185338510044
412,223.021050319118,77.49176018459711
413,255.17149511285223,77.35542953996475
414,277.77726099860445,77.45679696369305
415,293.3187189200913,77.44344583936974
416,-101.10797710825595,73.95829965900853
417,-162.6248142655333,69.71320812288954
418,214.07373194189958,69.0956616603741
419,274.38371147136115,68.8411650648224
420,250.9487881637522,68.89939932011399
421,-88.39770332857748,66.8267308578761
422,209.35939557691944,67.60980476185574
423,-62.08514069965146,65.71834236716444
424,283.1863264263948,69.43633650236544
425,-187.75223681018613,64.776211137656
426,215.28283898511012,64.34890767183799
427,283.5188153688504,64.21232809220642
428,-154.27757169134517,59.914003502015596
429,260.8186316020736,62.63666127057998
430,-408.2457239976141,58.71461971619964
431,-195.92232556143244,53.92818203204457
432,-219.40481691075757,48.97060803844802
433,-138.49428995482916,44.80199712810349
434,242.58726844131237,45.22412317051557
435,-142.04113565467188,41.01180813203363
436,172.00986589797805,40.20159441956103
437,227.67002864247536,40.01564037112445
438,-84.67197404795617,38.16899565564773
439,-11.071503106166602,36.83313346513141
440,226.67200151389352,38.1967319102962
441,218.17764562538943,37.66208743845639
442,284.927472118241,38.82075928635427
443,251.48601291782086,41.425595589199354
444,22.62755933382465,39.68032491484044
445,239.4643976819655,39.27646067745383
446,198.9516484886858,38.92453413064092
447,-43.65221011044063,36.14657537712999
448,-411.5657096020611,29.20642395256816
449,-266.3133405364113,23.852584526315468
450,-26.458931664198715,21.062010933219607
451,-206.64739395029494,16.88558285011233
452,-217.01545965309504,12.759008247882202
453,-326.7450145190041,7.182093024611995
454,-140.93430868010014,3.656668322673272
455,226.25515417933207,3.569625922331779
456,265.2990750095612,3.411950995370446
457,257.30544488434225,3.418918163039733
458,242.3361945146782,3.2442680960103534
459,-42.04261693888936,0.7360065290211696
460,257.0180300575777,1.1309800931615213
461,-46.95991185680683,-1.3465391003644813
462,255.04004402803335,-0.9609155424329097
463,248.95471154902683,2.7389055742020765
464,219.95499360158212,3.554824894904151
465,-93.5341862977883,0.4690086380171718
466,247.62735425640398,0.5949447157898708
467,237.7538026372178,0.8695450158714744
468,-77.64620204875395,0.2869570525322159
469,232.56699628630997,3.7764697766311963
470,208.8922754675507,6.050051735207542
471,-125.87897203670707,4.974455114746417
472,-133.2365039457314,4.267226502607434
473,210.66627652188976,6.902706970514271
474,-104.57812464549839,6.356735208310262
475,-92.4703055041151,5.795974286675746
476,-87.27926877036444,5.45444090983225
477,-448.6124380103289,-1.299204469230956
478,-96.95897711999406,-1.5418957894957634
479,-122.89352794583665,-5.393620076908998
480,-101.83562698544877,-8.934806072859233
481,-102.78658575068042,-8.655429844614321
482,-70.690439923666,-8.842582857299977
483,-69.56697400765054,-8.372059658532203
484,244.4772707504448,-5.086640184285558
485,-75.61653180949898,-4.516174224170747
486,-41.29002418292922,-4.21370363743524
487,-158.76165431304884,-4.8336715789008755
488,-77.42189972896401,-4.9121822867167815
489,-64.29766281351944,-7.644797441539614
490,-34.14181985033182,-7.536335691349556
491,228.16082022009212,-4.804339380720296
492,-350.8065622158799,-7.151192157923273
493,216.88283136136988,-3.9826038040465517
494,237.8561745975616,-0.41175087318013964
495,-121.44239238445914,-0.2104142831948579
496,-145.66248782877693,-0.4033663804050118
497,-305.94894297495335,-1.6246396423053546
498,-96.77428782346676,-0.6191591895979429
499,267.6624432118492,3.941739361928002
500,250.1345584361234,8.474313084631637
501,86.22531015916286,11.627248820970102
502,-110.61634706072664,12.11180492674946
503,264.9304126598005,16.223897322700168
504,245.91032895189363,20.82149482618951
505,-110.31620637240758,21.20617255204244
506,-75.6926239967769,22.418319270392985
507,-121.74956451321424,22.813856628517502
508,6.2346556510467135,24.297546340354756
509,-66.31340901038794,25.59306239374507
510,-215.61800220589907,25.68122110076529
511,-150.97673209880605,25.477324297165737
512,-18.49736431595799,23.062140150814976
513,41.50333016476057,20.925458501334063
514,-63.61212154925814,17.51156467585544
515,30.262884294689798,14.881006329601423
516,14.066872561279496,16.032754826296777
517,41.68406533031438,18.075843622255256
518,-18.20644899609087,15.753041812875349
519,-18.090859074129582,12.828296107420442
520,-22.736313880242136,10.091445086980496
521,-127.34984617840001,9.701923658482274
522,-205.26810280503474,5.555648674662732
523,-93.55048666362244,5.240995215023022
524,135.7796125401269,3.7669280761603425
525,127.3565530342276,6.918015974604478
526,-198.2052116863543,2.783135467889837
527,252.28472105943342,2.470794524795666
528,-155.1577566764696,2.4619926749444225
529,-133.82037863634633,-1.4843974274397782
530,-188.80007999732263,0.7100590125631376
531,273.32335581695446,5.402515826347008
532,-127.49709168699509,6.321593078584632
533,-189.28073399380486,5.813728638194875
534,-133.89474349358363,2.0489085188459155
535,-218.72290821742519,1.282090793218381
536,-228.88168157738713,-2.726824681535271
537,-223.64775279547925,-7.240002495914816
538,-229.716417283038,-8.690446928265636
539,-233.27122730914138,-10.912444170295384
540,-156.13799812688137,-14.74054416670313
541,-134.11750386024144,-18.263495661559435
542,-175.57276585477135,-22.86849804128956
543,-155.56017157727342,-26.93895988624051
544,-210.51528300769684,-29.27038830965572
545,-217.42365391008127,-33.839268825576184
546,-222.63038617365828,-38.05508917219963
547,-197.60687229535353,-39.594635794048756
548,-163.58280373631106,-37.11480673539126
549,48.6848515107888,-33.964824814919254
550,-168.15493054135095,-35.38178480369078
551,-18.50085515545142,-33.50031941574235
552,-104.38339557686788,-32.37399877498008
553,-132.7100922459312,-30.43364955224934
554,-212.79722032615678,-31.152278668709915
555,16.987722833604018,-33.24495298216719
556,-188.43315680360806,-37.78227530029889
557,22.631835794049497,-40.129011391201814
558,-13.253243510512577,-42.684905771453714
559,-192.06802641854648,-44.18515986625029
560,190.19971204192024,-44.85334304640686
561,-15.616857014243003,-44.53991249798122
562,-126.7128603366205,-48.357441541627765
563,-81.58083589335676,-51.6627970160516
564,34.60208886267925,-53.51632606344064
565,-86.23423684593507,-53.4433265689221
566,-9.504129960243844,-56.01464141108857
567,265.0751034904664,-55.741428402556096
568,-59.91587832342157,-55.56412516530277
569,188.0021610329216,-56.00977351783665
570,44.34685769573678,-57.65522769555479
571,-42.26539396698273,-56.819091914857545
572,-37.67510894656532,-55.863477964865886
573,-196.13163351501848,-59.931457065234966
574,-224.20148851744466,-61.12769070395444
575,-154.74430421546376,-61.75043069106791
576,-176.49872839178482,-62.642625287282115
577,-136.62243629290683,-59.522725270107905
578,-169.91199481281532,-60.25225544703611
579,-163.49738053412153,-60.65829397291896
580,-181.81878586450344,-61.4581255617095
581,-141.40569112953548,-61.84431661549806
582,142.23773512854925,-59.7150348649759
583,-120.62197316962794,-60.22558485659568
584,-125.09216834001616,-63.92127924750029
585,-139.79076524991228,-64.56302158190442
586,244.18246170639588,-61.70829672301117
587,242.2550490911514,-57.69812968896917
588,-135.05431029361085,-58.27445379461563
589,164.49900465256735,-55.98648711995477
590,-114.00991681479124,-56.78516808959935
591,248.33671330112313,-56.58340915878904
592,10.781215155310775,-52.96753138507714
593,314.4689597949107,-51.99167010074172
594,242.97686525856156,-51.94046319413174
595,160.96398113206487,-49.11639945896649
596,250.87798014053533,-45.15099477927337
597,242.87061236089494,-39.66279922591489
598,52.43318253269227,-38.170724522353304
599,-178.90613545856723,-42.63641030905747
600,172.96931316836503,-43.40806276173505
601,-102.34824301505019,-45.293798293477174
602,-206.90490804696566,-46.25668390333957
603,1.5065817628330036,-48.89092221230924
604,-105.89412320928194,-52.408966733921005
605,277.8851434134372,-48.52695323606255
606,-76.93103644078644,-48.53933736050265
607,-160.90926240813675,-48.930934339451866
608,147.4788045429508,-47.51849285053284
609,-87.49664669709392,-47.7303252273999
610,-181.81861551468074,-47.39233136048772
611,-132.51956597144246,-47.20775969921407
612,-147.86407502696306,-48.50142680632413
613,-91.43043050046523,-49.830764412976386
614,-87.82284822095792,-50.07287167969339
615,259.64095122715116,-47.779091010368774
616,186.6631043183208,-46.05312869279835
617,118.73623904420721,-45.28260695565942
618,147.1765907653166,-43.62877655804536
619,-129.91758376579534,-44.747043804962004
620,213.65450282383847,-42.38313563792119
621,-75.8335200646566,-41.867972376783776
622,-81.52313920530267,-40.630522740786446
623,-185.01429042447413,-41.545160778394965
624,-105.24593317904724,-43.955416235586696
625,-92.93144410161001,-46.15829620694509
626,-127.43423966242318,-45.45058648670577
627,-115.61089798932863,-49.129542677193406
628,-165.2137315812023,-49.23010242624073
629,-100.31011305258309,-48.89499977040309
630,201.6872544846458,-44.990126425583405
631,-119.81982747634493,-48.9215582585164
632,-120.67826159559395,-48.85336995760238
633,-65.17710274641234,-47.61233364512846
634,-62.2769114744647,-46.89615532493727
635,-75.74711896105947,-45.46639743237361
636,-143.4002548854078,-44.61158316545382
637,-147.05183924172607,-43.84562402991629
638,-139.30358374225932,-42.941495694508504
639,167.62296916903398,-38.93255372972675
640,-140.27060265337326,-38.77387977499166
641,-137.21638588815037,-38.804868595270754
642,-117.14725928330273,-38.22061352955607
643,-200.31609708898628,-38.668172784673196
644,-39.76237564339671,-36.9606437110302
645,188.42455065738545,-32.902161665355536
646,31.596444966941633,-30.359893353949527
647,114.4747887262536,-27.23907674373346
648,209.01465730272514,-23.5131021333431
649,183.37047715437632,-22.16624587690722
650,-65.66074966164437,-21.141304068110152
651,-103.99275446599783,-21.99622306121562
652,177.35030262366155,-19.178886079210326
653,-19.028803175793854,-18.04207318850895
654,85.85854359930939,-15.055515549254292
655,294.37660125568357,-12.281626765033494
656,-57.218346167097344,-10.969478658668388
657,-78.62947278390732,-11.982091744447958
658,151.30922328485715,-10.336467076494259
659,-93.32528952585456,-9.349039707567341
660,189.5665156071311,-9.355371671915231
661,-85.92626241130597,-10.05846572588586
662,-167.82444849656522,-10.469581607485308
663,-30.890298974840576,-9.962676238300144
664,-53.876846234192854,-10.847465589268868
665,-71.74066817417967,-10.702529902551312
666,156.08957109180471,-9.046592892030825
667,-53.9362056814616,-12.236705983750108
668,-109.93463751771935,-12.736893575693085
669,-87.46940570265737,-15.491609243048872
670,-152.54522745672313,-17.460530094573475
671,-68.96947748719728,-17.72757092977562
672,-80.71161036044869,-18.157935943914456
673,-128.96349289429784,-17.486254537707246
674,-92.44625523411052,-16.168702204873906
675,-51.91936695133465,-15.140452832232619
676,-46.24879972452444,-13.837953545560012
677,218.20750459532888,-10.289654136677656
678,200.32777441889908,-6.587256444360512
679,-34.26978430288173,-5.294980482048114
680,-89.3886700317301,-4.37067932372038
681,-105.266588601002,-4.0092882984350435
682,-129.2315280318217,-6.723980930038754
683,135.30258697309844,-4.164735328611491
684,-147.57195708465773,-4.389533216057906
685,-85.65646948428736,-3.8481902584016567
686,210.52143846765676,-4.184800490789048
687,-42.88437061064321,-7.036194687806995
688,-103.36987813959757,-6.7193503662668626
689,159.77684720195225,-6.766571940773015
690,-98.78727783383874,-6.614345550963487
691,-140.73113460885872,-10.505024030063305
692,-77.94046581594918,-11.392240839775905
693,-87.49209453301313,-15.411851383055145
694,-99.99817248258837,-18.84160176046664
695,-255.15771547962385,-23.00281872658353
696,-98.91350085217961,-26.50073353651068
697,-95.1158687312681,-29.88059834743231
698,-306.5864609252941,-33.47079478201217
699,-175.36653812946707,-33.435398808721175
700,-222.62032650410433,-37.391295205445864
701,-128.96243248408518,-37.65743710013622
702,-130.47458194702125,-36.89313383913677
703,-75.82703963125283,-37.66647005307763
704,-87.3662033974106,-37.48119085495891
705,242.485743949174,-37.83518484960155
706,-101.69862807898396,-38.082860765983526
707,179.0771741466191,-34.68299640043597
708,-78.65171035377138,-36.94430154940318
709,-87.48313134096924,-36.94416639584194
710,-89.73011536012882,-36.02328139429642
711,-0.49158393946463264,-34.70300157397664
712,-42.68637531134438,-33.651224576820454
713,-72.02048433184731,-33.457125115134275
714,-84.84318099188606,-33.42732844284356
715,213.22321416363297,-33.89150581347874
716,-103.86760746578405,-36.79681293131979
717,238.1296723233917,-35.602878598527944
718,246.96659900530767,-34.604978516128035
719,145.32353973728004,-31.852567281097276
720,-72.31755229304059,-34.712287832266064
721,150.50117145285594,-32.44894091709094
722,172.69524004664711,-29.906757124571445
723,215.7840646558817,-25.89877357376789
724,-47.942712491698686,-25.3257413668944
725,-56.21275524984891,-24.95855447837679
726,-98.3022803751758,-24.66723488550432
727,247.94637205640987,-21.031662185046933
728,200.10415359696367,-17.378483333265272
729,-90.46716930783097,-17.28005389581775
730,205.76329321481697,-17.23929350851604
