,ep_reward,avg_reward,steps
111,-605.8400228372348,-580.4174529698101,229
112,-622.3752969371399,-576.2624546486802,288
113,-514.7592117230527,-576.4141636193315,349
114,-653.2067328799916,-574.7888493630483,442
115,-381.7939842625397,-571.2752076128894,116
116,-334.24698428380157,-566.5086409283765,149
117,-419.6348954070799,-562.1411829036497,124
118,-421.62935753456475,-556.0460451141927,117
119,-686.1577758637821,-555.4277835681522,523
120,-373.89762784788013,-552.8215268490436,84
121,-314.8431650602371,-546.6915446170221,316
122,-669.4864899862051,-540.4588157552341,333
123,-284.48259513279345,-536.334952236856,270
124,-342.8825576868371,-530.9329522445594,478
125,-303.25560503322924,-519.2122937249601,388
126,-264.97150657505586,-511.4791932983692,338
127,-208.47644991710274,-506.72122143229353,130
128,-453.85033744943416,-504.6587596448542,328
129,-219.29142304437153,-500.9344425084798,250
130,-321.22168207042347,-492.98787743531227,305
131,-221.9605124417642,-487.3271527538761,300
132,-285.63789993436245,-474.41784702409575,281
133,-287.4786226075439,-467.42113436368413,245
134,-148.9048071720588,-457.96746772770354,266
135,-177.06794784051067,-452.7868311025668,262
136,-278.8707109657166,-448.15229494096116,207
137,-241.25952477024794,-440.2055856715461,364
138,-326.7933928702397,-429.5656372590173,134
139,-203.76128604494454,-416.0732129320204,543
140,-350.8894530141251,-410.976330425333,667
141,-216.9048489677197,-410.63908251150025,359
142,-271.983006515037,-410.10842268104784,267
143,-317.6748910932715,-412.17685700659683,725
144,-95.53022954281452,-410.6883327502567,233
145,-302.5553479618437,-411.369375609806,478
146,-86.62775358579563,-411.68212994669096,180
147,-162.31837307819228,-411.0249335673839,74
148,-183.78390041256262,-411.5773900366449,98
149,-10.64324714926002,-411.0337162944489,154
150,-53.65434503849427,-410.9660504406139,83
151,-214.42995413768926,-411.5122070787187,126
152,-28.363221066189638,-408.6115063337136,128
153,-78.98734605797496,-408.7465111446214,104
154,-90.27825088343627,-406.40066210196846,105
155,-22.87922470068274,-406.29473335070475,152
156,-88.59054582113092,-406.83130145572983,118
157,48.22671918212444,-401.2601315845434,173
158,5.203351930951172,-396.89100070128165,136
159,-41.22710358550885,-391.6308557919378,87
160,9.087019308649133,-386.0262698404376,198
161,-6.042470189497266,-374.32388471777574,165
162,-47.34237059828213,-371.69434322447165,164
163,-47.407319170562154,-362.92169842301087,146
164,-18.18639059773075,-355.7907129132274,123
165,-13.230051486936262,-337.7247235802299,101
166,31.51813487206337,-329.19255392745094,139
167,-123.84591727362708,-326.1533995671801,458
168,-202.1781944790005,-315.84534776895714,427
169,9.860284238627045,-309.66245327904585,148
170,-34.364083956484414,-303.8288847296042,999
171,-163.01984033589022,-300.3096560562482,221
172,-127.36618708774843,-296.58466112899964,218
173,-53.7407605065054,-290.35226966352144,421
174,-92.44756017925508,-287.56855103469115,186
175,-116.19021018972265,-285.5537414604091,475
176,-123.88372587298011,-281.15904384365166,168
177,-127.69165763868797,-278.8022309221111,470
178,-169.3068361609009,-277.29537985502174,999
179,-99.95876102893203,-271.39305504991944,127
180,-60.54130490906974,-268.71691521144345,479
181,-353.121301872543,-267.8746333632339,587
182,-169.2739361522893,-265.180132915034,245
183,-54.736261445630426,-264.2344500529803,999
184,-274.0437295806705,-262.17378135235845,765
185,-124.53319300307666,-260.7352197101556,168
186,-133.48275434599532,-258.07405277242856,696
187,-122.07253402241044,-256.4379059566569,926
188,-95.79421517700727,-252.3213437562998,864
189,-201.68128301828236,-251.29015224190255,999
190,-91.0310900450937,-248.79978686244615,999
191,-189.9955098680184,-244.53612808839316,128
192,-80.00967127425332,-242.5528626986926,999
193,-207.48203885178492,-241.73000617718264,124
194,-213.9399233431854,-238.55709877777358,145
195,-217.50951753619458,-238.16588752444662,99
196,-161.24514068134567,-234.98437040765816,999
197,-241.35505071092206,-234.46180797501708,501
198,-169.8127338412345,-231.49868909026225,127
199,-96.12149238371194,-228.2438096737921,264
200,-247.0347082009959,-225.8111079531569,697
201,-220.57194253368874,-223.75635080548818,234
202,-225.36193524882646,-223.58516187805924,444
203,-114.38447979538772,-221.58726503026753,154
204,-106.0164704980339,-216.89528408524305,999
205,-127.52871475179964,-212.65989518334843,474
206,-196.2087725554238,-209.03935052545916,339
207,-190.8565072744693,-206.81834386191284,359
208,-149.11001501046596,-203.83683341988777,183
209,-189.79392900075828,-201.61517239809916,313
210,-141.0842709588018,-198.13400703903574,192
211,-152.77655769141722,-193.60337238757754,417
212,-115.45005981749097,-188.53412001638108,308
213,-163.68493886273114,-185.02337728777786,179
214,-172.7997677211181,-180.21930763618911,307
215,-100.51506884596374,-177.40651848202336,218
216,-174.9124555051258,-175.81317319423658,242
217,-128.1041586120664,-172.89786582628648,286
218,-111.29135485646268,-169.79448579950545,136
219,-116.22413590537829,-164.09514939992138,129
220,-279.62939030150574,-163.15246702445768,552
221,-132.44754463968047,-161.3285108202521,209
222,-134.22380556534713,-155.97588397604352,152
223,-186.9152145835751,-155.00021017055133,626
224,-140.55308855222415,-152.9769154792052,294
225,-189.37840210009426,-151.83814344987385,285
226,-121.73381017161313,-150.40576648583942,258
227,-463.65873143549055,-152.95758930102332,137
228,-149.6614336348315,-149.9157002628773,201
229,-170.3169397930983,-149.42595543036455,252
230,-152.86148386628616,-147.7423534483232,180
231,-119.91011882520718,-146.72184951215763,142
232,-172.85464177767642,-145.59401693059078,266
233,-138.94788281501937,-144.1087095326655,180
234,-126.99468967964255,-143.88960835774137,250
235,-177.8948427313649,-143.8978773066499,331
236,-115.21739351029208,-142.26134413209564,160
237,-167.76978737921968,-141.5264467581854,238
238,-74.27265497748876,-139.00123937925787,999
239,-141.21242170818257,-138.37575073589022,190
240,-159.53161127239787,-136.46217231847294,362
241,-71.28934072031568,-135.0060172359989,999
242,-124.81731643484166,-133.53436033519694,133
243,-74.54491661568309,-131.10306059042105,999
244,-126.33280201173837,-131.4110863151103,187
245,-140.65541785230477,-129.79208701401495,999
246,-121.32599456690363,-130.13906942382602,111
247,-108.7211342624818,-129.6030970356689,186
248,-96.2915422204879,-128.72817345374816,999
249,-131.11928491380132,-129.93293383139354,136
250,-127.02522563062686,-130.66664263731488,123
251,-123.56602266804319,-129.7580033226184,150
252,-157.84206912092455,-131.05279180316577,360
253,-118.87508633395026,-131.45166920592553,139
254,-86.55756971190787,-131.41446239421023,999
255,-150.03742146666428,-132.68604436187007,236
256,-91.08336502946625,-132.7109725539534,999
257,-127.93508235455165,-134.47259056932018,214
258,-182.69852096850678,-136.35160929831477,445
259,-121.94869578922136,-137.1588252203519,139
260,-115.57948418591147,-138.4054902552975,171
261,-199.59747508197398,-140.34104030422225,545
262,-122.51474310051843,-141.09276402924462,115
263,-131.2549765609662,-141.93124060314867,999
264,-210.0220969615871,-143.84959766678722,919
265,-18.511123332994096,-143.9024083852478,999
266,-52.145154027432845,-144.73904127424277,999
267,-91.86398978909618,-144.41922199939742,999
268,-54.19909277239639,-142.9394309823314,999
269,-96.60512031179833,-144.00408502783566,999
270,-93.33603241965999,-144.59380451246741,999
271,-45.96165381568677,-143.42322264726536,999
272,-143.20342477934582,-143.58159502418135,468
273,-80.15323889188252,-143.8457198080351,246
274,2.8635601431261235,-142.89260860481127,999
275,-22.744871090145367,-141.95815521381553,999
276,12.287000471998894,-140.59644795036576,999
277,-27.298597747489147,-139.59251735145378,999
278,-72.05904699192753,-138.62003945976406,607
279,-95.20144656871047,-138.57246631516182,280
280,-72.0775850242613,-138.6878291163137,999
281,-58.147504783321416,-135.73809114542152,999
282,-66.62826212792302,-134.71163440517782,999
283,-58.89130982861614,-134.75318488900768,999
284,-57.127911322065486,-132.58402670642167,999
285,-71.85306827615312,-132.05722545915242,999
286,-57.54685726907749,-131.29786648838325,999
287,-83.1984621411262,-130.9091257695704,999
288,-23.098758518167774,-130.18217120298203,999
289,-172.6509347134712,-129.89186771993388,147
290,-353.5642328074525,-132.5171991475575,155
291,-100.7788641975864,-131.62503269085315,999
292,-97.08633482413065,-131.79579932635193,999
293,-74.78050471603724,-130.46878398499445,999
294,-597.4723974842645,-134.30410872640525,466
295,-31.726469880169653,-132.44627824984502,999
296,-38.34199976464291,-131.21724684067797,999
297,-254.57364376054855,-131.34943277117424,999
298,-432.90606280799386,-133.98036606084185,550
299,-62.42676427515592,-133.64341877975627,999
300,-81.88471027279668,-131.99191880047428,999
301,-53.54079459126902,-130.32160732105007,999
302,-49.88001306596018,-128.56678809922144,999
303,-17.880012457497244,-127.6017434258425,999
304,-22.674321654493905,-126.76832193740712,999
305,2.3751207113154598,-125.46928358277599,999
306,-15.499713612466124,-123.66219299334642,999
307,-12.273704303726763,-121.87636496363899,999
308,-5.650357122255683,-120.44176838475688,999
309,-25.082898043733245,-118.79465807518662,999
310,4.360102326170008,-117.34021434233689,999
311,-60.221916129971234,-116.41466792672243,999
312,-26.154318038220797,-115.52171050892971,999
313,-37.40156292385827,-114.258876749541,999
314,-5.071057647591316,-112.58158964880576,999
315,-49.760628281769655,-112.07404524316382,999
316,-70.53500352709489,-111.03027072338351,999
317,-56.47398309564771,-110.3139689682193,999
318,-40.318482288252255,-109.60424024253722,999
319,8.102496305523191,-108.3609739204282,999
320,-66.99082426122256,-106.23458826002536,999
321,-31.50773602414044,-105.22519017386996,999
322,-36.639877916470695,-104.24935089738119,999
323,-24.450505028211214,-102.62470380182755,999
324,-66.10340204046977,-101.88020693671,999
325,-28.67236657773868,-100.27314658148646,999
326,-54.90435039570308,-99.60485198372737,999
327,-149.81971798791662,-96.46646184925163,650
328,-84.02870975014014,-95.81013461040469,145
329,-125.78896097804139,-95.36485482225415,237
330,-28.011857544154324,-94.11635855903282,999
331,-70.05813625978564,-93.61783873337859,150
332,-28.91868066901074,-92.17847912229193,999
333,-34.97234182620223,-91.13872371240377,999
334,-42.36594374787919,-90.29243625308614,999
335,-138.91023673828627,-89.90259019315533,288
336,-47.08359116743413,-89.22125216972678,999
337,-84.91361009427062,-88.39269039687728,999
338,-76.1571202359026,-88.41153504946142,999
339,-62.38279484258299,-87.62323878080541,999
340,-28.577138405373212,-86.31369405213516,999
341,-66.48021046085164,-86.26560274954052,999
342,-49.05913551751533,-85.50802094036725,999
343,-67.74466718635878,-85.44001844607399,999
344,-47.50867339165723,-84.6517771598732,999
345,-85.94517056822957,-84.10467468703244,999
346,-49.251066986683,-83.38392541123025,999
347,-60.88297992188049,-82.90554386782422,999
348,-26.14272553857292,-82.2040557010051,999
349,-77.68072207456039,-81.66967007261267,999
350,-66.99813779493549,-81.06939919425577,999
351,-26.6787497458325,-80.10052646503367,999
352,-87.6944492323044,-79.39905026614747,999
353,-27.716474609368873,-78.48746414890165,999
354,-31.042901927857635,-77.93231747106114,999
355,-101.39142641383859,-77.44585752053287,999
356,-79.8222761305995,-77.33324663154421,999
357,-23.81375110325435,-76.29203331903123,999
358,-80.8879564734097,-75.27392767408028,999
359,-22.657898958022358,-74.28101970576827,999
360,-11.858163820998087,-73.24380650211916,999
361,-15.051666041525158,-71.39834841171465,999
362,4.1445881712002475,-70.13175509899746,999
363,0.5432262092551081,-68.81377307129526,999
364,17.37633885938341,-66.53978871308556,999
365,-31.729517183847683,-66.6719726515941,999
366,-31.89653732040452,-66.46948648452381,999
367,11.526761271879963,-65.43557897391406,999
368,-44.807242059908866,-65.3416604667892,999
369,-31.308521909506236,-64.68869448276627,999
370,-23.345512774856463,-63.988789286318244,999
371,-3.483569844507347,-63.56400844660644,999
372,-16.015713402388954,-62.292131332836874,999
373,-29.37106473346231,-61.78430959125266,999
374,-33.124950924667075,-62.1441947019306,999
375,-34.25744391303254,-62.25932043015946,999
376,4.5031265600808865,-62.33715916927863,999
377,-26.67420951608484,-62.3309152869646,999
378,-11.471547829194904,-61.725040295337266,999
379,7.044069574232363,-60.70258513390784,999
380,-23.69930485359334,-60.218802332201165,999
381,5.203876548656249,-59.58528851888139,999
382,-56.65669156576995,-59.48557281325984,999
383,-37.54326033086013,-59.27209231828228,999
384,11.1857083326262,-58.58895612173537,999
385,-52.796950548437366,-58.39839494445821,999
386,-37.279526696416525,-58.195721638731605,999
387,-54.54972781017931,-57.90923429542214,999
388,30.178687035581735,-57.37645983988464,999
389,20.283652099096297,-55.447113971758974,999
390,13.744144997627744,-51.77403019370817,999
391,-12.208903020462596,-50.888330581936934,999
392,-21.16240634663921,-50.12909129716201,999
393,-38.95659770076195,-49.770852227009264,999
394,25.503281284606132,-43.541095439320564,999
395,14.291147046118938,-43.08091927005768,999
396,-80.07634565987242,-43.49826272900997,999
397,185.02255331836574,-39.10230075822082,828
398,197.75760458881328,-32.79566408425275,532
399,210.23823426081236,-30.069014098893064,549
400,210.94152499111377,-27.140751746253958,487
401,-6.4058519037907375,-26.669402319379177,999
402,-45.88885067300432,-26.62949069544962,999
403,225.48111195380767,-24.195879451336573,452
404,-168.9787808201478,-25.658924042993114,965
405,-164.67392962211986,-27.329414546327467,731
406,-148.87060129173875,-28.663123423120187,812
407,-1.865593044413381,-28.559042310527058,999
408,-53.570666991804,-29.03824540922254,999
409,-10.181937116653947,-28.889235799951745,999
410,-18.807329346577855,-29.120910116679223,999
411,-83.49940850893088,-29.35368504046882,999
412,-43.31776077502526,-29.525319467836866,999
413,-79.23387421038655,-29.94364258070215,999
414,-23.870982410750845,-30.131641828333745,999
415,-80.95920303153494,-30.443627575831396,999
416,-83.5869996261121,-30.574147536821567,999
417,-59.88487732886363,-30.608256479153724,999
418,-65.29735320927148,-30.858045188363917,999
419,-73.36224495101459,-31.672692600929295,999
