,ep_reward,avg_reward
437,38.979750735623554,174.29887007979443
438,37.49505002004611,172.13533027510235
439,25.79608687701092,169.5083090947596
440,0.0407441488799094,167.0308295393896
441,38.47759231703458,165.31733190524267
442,6.0181161503882805,163.1245407519339
443,268.9778373039681,163.2755928959755
444,265.20131107061707,164.36462900312264
445,39.3594186074138,162.58096109863416
446,271.30576050332854,162.69635365860822
447,22.782675377455035,160.30088701793696
448,245.14712398737908,162.6097869103888
449,41.23480457000764,163.0671045291259
450,3.1776293460598453,163.2528247408255
451,264.9106910744999,163.0802821850297
452,42.69406514917108,163.37222625833098
453,275.7348302897109,163.4690631698972
454,280.3798903323715,165.99547274730628
455,26.467745765630312,163.74736458400142
456,236.73945631697316,163.52638510106132
457,266.95013442349637,168.4321533073344
458,243.89519934435432,167.97329919185862
459,289.09414209735155,170.2667556729194
460,268.0087745941047,170.4649818212719
461,4.224873938898696,171.46439871353195
462,35.985933426788165,169.2292147102478
463,-25.01486222575724,166.14532515508407
464,5.709712231007202,166.00556231039124
465,-6.757538098431837,163.33925363929745
466,-7.614050927753723,160.7112504369868
467,256.5473197454512,163.03559001991084
468,256.5543287247661,165.23679879766453
469,240.43948476753087,165.39054270473218
470,283.85814581416395,168.6262168865144
471,236.2482599841128,168.61613039480105
472,248.63808781424572,168.36102982227857
473,282.76999358606815,168.55841242602932
474,259.54374771449085,168.37952471886646
475,221.23122628319035,168.40162111211546
476,304.5761123065239,169.9808611479392
477,287.2155227936833,170.84988371556483
478,281.5787966591064,170.58766826528006
479,282.5198808712918,171.53336914946863
480,259.539935890484,171.41395713546734
481,283.23186252756955,171.60971707482582
482,248.73180759659047,174.42230844678627
483,265.2381871917961,174.6737074544022
484,256.4449247791905,177.26256865681955
485,265.18792513530354,177.2960638235657
486,233.66584299116687,179.5066982422898
487,236.495805386236,179.30692456287966
488,260.5212392955602,179.0437807977179
489,54.16231993198551,177.00795673573512
490,279.1377198941605,177.56800761876812
491,274.14856300202814,180.0525814094495
492,261.282055751035,182.21775180590953
493,12.43113929216807,179.94753771929558
494,-26.314777880089338,179.55281958314646
495,6.542573458687457,179.02638758146725
496,55.11242869162584,176.5755549435553
497,36.85725064519255,174.2442305764805
498,303.30106765931714,174.81827083568885
499,280.46041901358365,175.27420944050067
500,252.0426100709331,175.51079830817474
501,283.9489924488124,175.87308555167584
502,251.0020714865468,175.4835998448062
503,271.9140645765002,175.6103912966598
504,269.46525230978546,176.31614951271425
505,276.3213266396165,176.17760758256267
506,263.7198448853791,175.84838111573433
507,25.503422268947432,173.3592517792743
508,79.89567019951076,176.08264605581854
509,293.02677011615253,176.72149189655397
510,242.29072249062907,176.45549342439207
511,27.075905629763398,174.08858702267312
512,299.187065642066,174.25086062723224
513,57.21320969727259,172.32602999691974
514,244.43855613972255,171.99575896619132
515,318.56267281521593,172.3862317312898
516,309.6023646820611,172.46479458238676
517,295.2429126541098,172.40070628864316
518,65.60446425868537,170.24144618536866
519,269.93715983618165,172.75047720191597
520,251.67342282418468,172.563505516763
521,281.7266544176356,172.54991988063168
522,269.519889689822,172.67787625975333
523,284.3445292699275,173.12572981452894
524,272.8723683196367,175.53593095352153
525,283.3699941627229,175.51438522788786
526,253.2679618004887,177.82356805897206
527,254.3933209934767,180.05901072738916
528,309.49406464819197,182.36452838811158
529,267.7894938557887,185.2769332568583
530,33.23735570057488,185.46803667923203
531,-13.017731495092619,182.68517238318105
532,20.360943400408658,182.91438111412523
533,29.783323459331314,182.63858874806158
534,288.9985228264626,185.30452853639366
535,-48.858129451533024,184.73858646217025
536,18.80659372318587,182.47059733058953
537,-33.270253782314526,181.74809728541018
538,-1.4375724610721647,181.35877106059897
539,-23.683260467011237,180.86397758715873
540,12.64872885663965,180.9900574342363
541,18.761386930603223,180.792895380372
542,296.7122222853959,183.69983644172208
543,289.4813018342851,183.90487108702527
544,7.473327683416073,181.32759125315326
545,281.18089775700446,183.74580604464919
546,272.3064207824456,183.75581264744034
547,304.636268911162,186.5743485827774
548,295.16270190262765,187.07450436192985
549,258.58359615271183,189.24799227775694
550,147.54409325437166,190.69165691684003
551,53.512309780815656,188.5776731039032
552,69.57225076064836,188.84645496001798
553,272.25050893797464,188.8116117465006
554,312.8424142388585,189.13623698556546
555,287.27157870496296,191.74427531495877
556,265.2779435672036,192.02966018746105
557,58.294275232949275,189.94310159555565
558,-1.5380410091093637,187.48876919202098
559,270.2379024847465,187.30020679589492
560,-34.05955437548397,184.27952350619907
561,-26.362762552620566,183.97364714128386
562,18.451607941742296,183.7983038864334
563,42.67800485733213,184.4752325572643
564,48.69380808337684,184.9050735157879
565,42.849197682024794,185.4011408735925
566,51.90715517680485,185.99635293463814
567,281.513569390167,186.2460154310853
568,26.752755520718196,183.94799969904489
569,72.05237335369145,182.26412858490647
570,262.36861122494133,182.0492332390142
571,56.46732278782926,180.2514238670514
572,276.9793000589524,180.53483598949842
573,290.05641532836165,180.6077002069214
574,292.47022781300103,180.93696500790648
575,277.8605644227821,181.50325838930243
576,254.1514578885004,180.99901184512214
