,ep_reward,avg_reward,steps
306,107.78951664299011,75.67491846253388,228
307,248.93679190140358,78.40523701447435,369
308,206.34982485220206,80.66940562658608,296
309,165.85790551309793,81.18181364811147,237
310,-114.15676580905144,79.3477503679253,407
311,209.40233354802103,81.46812784188432,220
312,220.4259514478835,83.73364057343073,222
313,230.46523296341587,85.90501738006886,437
314,-32.555735306507415,84.754758533571,110
315,-60.4255880694735,84.839327642852,97
316,271.337837280938,88.5533969591102,396
317,273.22715453557197,90.65169003643481,332
318,196.55577264201483,93.07717318314808,220
319,-75.93807225909069,93.44166913316167,143
320,-131.34853161349832,93.45557672906348,215
321,265.8142366701917,97.60163475586376,299
322,289.6320767397964,101.12648950860553,303
323,278.4570930308364,105.20481931115766,338
324,-95.5020218689709,104.10001746240219,110
325,-29.574259017131396,104.90882609552034,101
326,-36.65558409280321,105.44922127137741,76
327,-26.50615203294197,106.98667231574083,145
328,-31.804830379938466,105.87131718359234,86
329,-40.61487325374859,107.36946148223888,89
330,-38.95825232252534,104.84622160994773,121
331,278.181394716397,106.36440754932781,258
332,251.03231450634362,106.42646254890685,212
333,249.74351771627926,107.55320919394394,277
334,279.4567483730839,108.78742410614686,242
335,-29.89665437908687,108.24424882486244,105
336,-7.334067962856963,106.4414004070874,161
337,-18.578817621404212,105.63460375805586,115
338,-33.37103794811277,103.78319828484081,105
339,262.66605741328885,106.04203029012629,250
340,257.10784206960875,106.29103402110664,232
341,134.78638421641978,104.84972889472309,500
342,256.65086878106854,104.85266293265158,317
343,248.7868678147808,105.97026090060852,254
344,180.30496730857706,105.50349858317134,329
345,211.23615853323577,106.40921829116256,249
346,206.93251343145926,107.23607099540594,367
347,-72.4467325671516,105.12987310241577,205
348,209.2772906037083,104.58098047027252,304
349,169.97904107820392,103.78664709425173,500
350,222.7935372034434,103.40077314428063,305
351,258.41681022296393,103.23723141193004,356
352,236.69388654908832,102.851560451174,313
353,206.23765700760651,102.21014952763419,301
354,258.68534318457864,101.87629137014848,266
355,250.48523897849114,101.65415407946124,221
356,267.11319800478486,101.68311510086265,248
357,246.97266300164915,101.86711498549597,225
358,251.10216182864696,101.58308607236741,453
359,181.58877447703713,100.89939977872453,364
360,65.16704840643982,99.35274760415012,500
361,174.75396745931255,98.5404085321708,403
362,7.395319597296002,96.69846895182863,500
363,207.37625099561086,98.12390353199991,340
364,4.3517211733715175,95.83191420505959,500
365,7.1725790402839635,93.25629114726458,248
366,-43.616471717750926,92.18106913876582,500
367,-11.073701715094309,89.4837514350279,500
368,110.9886510220935,87.80085415697374,500
369,234.26333987363435,87.80439684462492,266
370,-133.4605077822368,83.85982154101202,453
371,-52.03891221004942,80.75804887587022,500
372,91.0808470506928,81.0997843081235,500
373,-4.260445221483266,79.5762223906982,80
374,149.16081247824738,78.6808245761423,500
375,289.07669325958875,79.39176815187382,323
376,97.36106274367258,78.88287724780446,500
377,254.34378029235373,81.88287434524418,357
378,75.03790264004985,84.33935555738222,500
379,193.11620289702734,88.7320563474965,500
380,43.066581833295835,86.6424047624002,500
381,120.35856558541464,88.545966480088,500
382,277.47132298856,93.1003131756811,308
383,58.22028034545431,94.46398915232983,500
384,135.7873076584037,97.5882871419563,500
385,288.25261324847725,102.4128142632857,456
386,227.2725362840784,107.06719621945479,282
