,ep_reward,avg_reward,steps
472,-207.46005100355438,-144.36641789587287,195
473,-0.3522872228783198,-143.94642678195854,300
474,-170.85371064468188,-144.97624975611666,112
475,-178.65641148510184,-145.61074947545933,140
476,-182.22339507703322,-145.68693344735118,89
477,-143.8019324012048,-144.97608274974453,159
478,-186.7260265696219,-144.39547582777027,143
479,-260.72252972479833,-147.25056180884482,198
480,-140.97986109308928,-146.99144013112243,189
481,-320.9430695984122,-149.57161513267388,185
482,-195.04197754519353,-151.80325224490892,90
483,-246.04840383955687,-152.28673826606354,199
484,-263.06286881351184,-154.18201455261226,148
485,-190.33640953843084,-155.44343116935784,81
486,-185.0788445425246,-157.57211908558313,81
487,-236.87503577910982,-159.4421479284203,149
488,-41.00285016411673,-157.8151724761234,300
489,-225.4296397746316,-157.63053498131228,260
490,-180.33813577433557,-158.49521674905,160
491,-232.82393910600933,-160.7120794633428,124
492,-101.99980384588466,-158.55166856516414,228
493,-177.57454785701947,-158.54029481170187,85
494,-238.32657480323496,-158.41108881702576,104
495,-169.88605491736837,-158.28466448374414,126
496,-220.01102895686125,-159.22554377936677,165
497,-163.2374242121041,-158.88537562659542,103
498,-181.43755784342824,-160.30692576363907,174
499,-37.347563007915134,-158.48841697011815,250
500,-236.7599394434379,-158.88803329563405,198
501,53.62306473781457,-156.40476577166945,300
502,-197.42038129590367,-157.34103094808958,85
503,-191.38719987955864,-157.31421724523406,192
504,-168.21807323591827,-158.2588964237163,63
505,-109.3373844315336,-158.72812541609395,181
506,-144.9468169243418,-158.90282491352136,169
507,47.33605840606011,-156.69981592951183,300
508,-122.38306364575809,-157.7328818025538,170
509,-168.64431809329983,-158.6710403577311,85
510,-151.0924464875928,-159.21941408851725,116
511,-191.76123499062894,-162.09322657007846,98
512,-32.412264929474524,-160.28788129606647,300
513,-152.56233241460887,-160.47739393260855,144
514,45.228068076266624,-157.63071979997684,97
515,-182.96590848537667,-156.99544008854045,200
516,-108.58404488774099,-156.43037457628003,300
517,-104.31254247628506,-155.17582425524063,136
518,-77.55703527663721,-154.86919290917712,167
519,-201.0651307440114,-155.55537905147116,75
520,-179.6771479326062,-154.9166646185022,205
521,74.70795279940484,-152.14993427976447,300
522,44.26680117153796,-148.42507220855614,133
523,-261.2909834438872,-148.30478449804576,82
524,-296.72935840429454,-151.43303402529426,94
525,-124.81700179006432,-151.93060962540684,250
526,-201.58000394355648,-152.55810167482343,165
527,-7.312058905777562,-149.81257704095972,160
528,-148.76023084572728,-148.99964698352585,218
529,-101.63409433711787,-147.89235374732615,160
530,-218.08549989442045,-149.3350082939281,203
531,-301.0243849581998,-151.60704527612018,296
532,-9.531479183887761,-150.5449624523759,300
533,-75.560409281848,-149.27564473480595,198
534,4.320669165172532,-147.3039540889913,73
535,-144.3767479091017,-147.45242428582236,82
536,-164.3442251091682,-146.87534751871397,219
537,-207.9843180403896,-148.17077439026644,187
538,-136.35536064528432,-150.3993384436204,78
539,-97.17856007252493,-150.0980001186669,116
540,-149.17247476881707,-151.8506424269592,99
541,-175.93399150631873,-153.80681470175904,88
542,4.642399266939137,-153.4969089218103,239
543,-51.28426625623929,-151.58183402625866,300
544,-167.6438451783825,-153.12848044257998,89
545,-120.86781567890533,-152.70232296986094,87
546,-223.05465987958968,-152.75213953348404,116
