,ep_reward,avg_reward,steps
145,-137.11703911841926,-139.80029637733165,72
146,-98.38000962702993,-139.41270550469778,56
147,-157.59625639129064,-140.00015429297778,88
148,-135.94510559779613,-140.2908503736044,51
149,-150.23657402765747,-140.5727615663443,73
150,-62.57238219827897,-140.23693708187182,113
151,-261.71038781675577,-141.48261614277138,243
152,-231.95239013566984,-142.79131712211003,142
153,-353.17492198571426,-144.9012971814587,179
154,-670.8909397454145,-150.1536199638636,196
155,-661.7770553301732,-155.20899003216857,130
156,-465.30948457352525,-158.4152862316539,99
157,-725.6736676514302,-164.30468283320056,104
158,-445.4644513045753,-167.64436244342141,85
159,-462.67615016538673,-170.7156784194866,93
160,-477.6771775387714,-173.88508828539204,81
161,-632.7998480383559,-179.0982552801466,85
162,-464.03811495322554,-182.47665835718792,107
163,-641.01995895599,-187.62368123487414,87
164,-584.5649179915854,-192.02425067605054,85
165,-428.1601338550916,-195.09276790687497,76
166,-440.478713621304,-198.15965776348705,92
167,-443.59503608605417,-201.13369230693024,87
168,-503.4144258515313,-203.9267737144295,80
169,-450.5731210069401,-207.1825321251051,82
170,-417.49053535344336,-209.69810665014552,88
171,-378.9636371130682,-212.14632809066387,89
172,-368.7977377316433,-214.24244691384735,107
173,-379.51901989122365,-216.79844887977492,127
174,-323.0990552539247,-218.12699791033495,163
175,-351.65260023103934,-220.1165137477606,373
176,-58.722975185368014,-218.68839416631553,187
177,-37.942388309014774,-217.7103739296658,308
178,-173.2141909966303,-217.92168241621698,211
179,-115.78504535852353,-217.73640898350695,291
180,-458.00794344308366,-217.98032936694597,421
181,-780.6198039450762,-224.43653894026522,286
182,-436.5868451510706,-227.2158124628144,148
183,-506.0804021855214,-231.03443347233312,145
184,-537.0792460703683,-234.87286252955596,189
185,-696.401179188637,-240.55183297181614,200
186,-124.46952092135236,-240.94548302273523,112
187,-529.8878073023234,-244.9856223325453,99
188,-541.7795422088319,-249.1536334237431,122
189,-122.11995642661836,-248.72437242036628,95
190,-204.39379447576334,-249.76844934568453,291
191,-119.64554980787058,-249.4973582358096,97
192,-458.90870253757527,-252.8759444618963,154
193,-967.4618837293626,-261.0208917307528,291
194,-620.9973548671685,-265.7501115530542,110
195,-648.0819217155581,-271.04500095507433,110
196,-468.6636473283687,-274.22392625189406,115
197,-140.89186905976908,-274.146318668727,183
198,-145.59018165056307,-274.52603505495176,105
199,-141.58445062023878,-274.28369014147154,215
200,-190.60798537890435,-274.9431843741793,204
201,-198.21192927126572,-275.4498200111934,164
202,-213.80854265536186,-276.1096258433276,167
203,-286.50556122365765,-277.5373726603025,348
204,-220.06601116472442,-278.48421078360667,176
205,-134.01973369293654,-278.1572414536184,337
206,-201.95740628029753,-278.8383001610354,159
207,-206.8071564627444,-279.50574914161206,403
208,-345.73573135985436,-281.5718769271291,453
209,-67.3207583631031,-280.85584144684657,121
210,-140.52477622672131,-281.15291028186397,157
211,-29.998450962721975,-279.9849733705115,126
212,-183.00775153748847,-280.6337499157192,142
213,-221.64989065175376,-281.65646611966963,158
214,-249.3809990512137,-283.00109926048407,281
215,-252.99180483399869,-284.08452084129885,135
216,-14.281128817037597,-283.0448109371387,174
217,-240.42366320657155,-284.3337660252747,149
